city,neighborhood,criterion,total_listings,current_meeting,current_pct,below_target,avg_below_score,fixable_listings,potential_score,avg_current_min_nights,avg_current_max_nights,rank_in_city
Valencia,Ciutat Jardi,Rating ≥ 80,8,8,1.0,0,0.0,0,0.0,,,13
Valencia,Els Orriols,Rating ≥ 80,4,3,0.75,1,60.0,0,0.35000000000000003,,,11
Valencia,Patraix,Rating ≥ 80,6,6,1.0,0,0.0,0,0.0,,,13
Valencia,Nou Moles,Rating ≥ 80,10,9,0.9,1,55.0,0,0.42250000000000004,,,4
Valencia,El Perellonet,Rating ≥ 80,6,6,1.0,0,0.0,0,0.0,,,13
Valencia,Benicalap,Rating ≥ 80,6,6,1.0,0,0.0,0,0.0,,,13
Valencia,La Petxina,Rating ≥ 80,6,6,1.0,0,0.0,0,0.0,,,13
Valencia,L'Hort De Senabre,Rating ≥ 80,4,3,0.75,1,77.0,1,0.40750000000000003,,,7
Valencia,Benimamet,Rating ≥ 80,3,3,1.0,0,0.0,0,0.0,,,13
Valencia,Ciutat De Les Arts I De Les Ciencies,Rating ≥ 80,5,5,1.0,0,0.0,0,0.0,,,13
Valencia,Torrefiel,Rating ≥ 80,4,4,1.0,0,0.0,0,0.0,,,13
Valencia,Les Tendetes,Rating ≥ 80,3,3,1.0,0,0.0,0,0.0,,,13
Valencia,Exposicio,Rating ≥ 80,3,3,1.0,0,0.0,0,0.0,,,13
Valencia,Na Rovella,Rating ≥ 80,4,3,0.75,1,73.0,0,0.31750000000000006,,,12
Valencia,Betero,Rating ≥ 80,7,7,1.0,0,0.0,0,0.0,,,13
Valencia,Albors,Rating ≥ 80,3,3,1.0,0,0.0,0,0.0,,,13
Valencia,Tres Forques,Rating ≥ 80,4,4,1.0,0,0.0,0,0.0,,,13
Valencia,El Grau,Rating ≥ 80,8,8,1.0,0,0.0,0,0.0,,,13
Valencia,El Saler,Rating ≥ 80,3,3,1.0,0,0.0,0,0.0,,,13
Valencia,L'Amistat,Rating ≥ 80,3,3,1.0,0,0.0,0,0.0,,,13
Valencia,L'Illa Perduda,Rating ≥ 80,6,6,1.0,0,0.0,0,0.0,,,13
Valencia,La Creu Del Grau,Rating ≥ 80,5,5,1.0,0,0.0,0,0.0,,,13
Mallorca,Palma De Mallorca,Rating ≥ 80,197,189,0.9593908629441624,8,54.0,1,0.45078680203045685,,,4
Mallorca,Alcúdia,Rating ≥ 80,163,157,0.9631901840490797,6,65.5,1,0.42398006134969324,,,12
Mallorca,Selva,Rating ≥ 80,30,30,1.0,0,0.0,0,0.0,,,22
Mallorca,Santa Margalida,Rating ≥ 80,57,54,0.9473684210526315,3,64.66666666666667,2,0.4313157894736842,,,9
Mallorca,Campos,Rating ≥ 80,51,50,0.9803921568627451,1,65.0,0,0.42965686274509807,,,11
Mallorca,Sóller,Rating ≥ 80,43,41,0.9534883720930233,2,50.0,0,0.45639534883720934,,,2
Mallorca,Valldemossa,Rating ≥ 80,11,11,1.0,0,0.0,0,0.0,,,22
Mallorca,Santanyí,Rating ≥ 80,56,53,0.9464285714285714,3,59.333333333333336,1,0.4373809523809523,,,8
Mallorca,Llubí,Rating ≥ 80,14,13,0.9285714285714286,1,60.0,0,0.42142857142857143,,,13
Mallorca,Inca,Rating ≥ 80,24,21,0.875,3,65.66666666666667,1,0.4025,,,18
Mallorca,Calvià,Rating ≥ 80,45,43,0.9555555555555556,2,55.0,0,0.44472222222222224,,,6
Mallorca,Costitx,Rating ≥ 80,8,8,1.0,0,0.0,0,0.0,,,22
Mallorca,Pollença,Rating ≥ 80,176,171,0.9715909090909091,5,63.4,0,0.43013636363636365,,,10
Mallorca,Ses Salines,Rating ≥ 80,25,24,0.96,1,20.0,0,0.534,,,1
Mallorca,Manacor,Rating ≥ 80,73,72,0.9863013698630136,1,75.0,1,0.4125,,,17
Mallorca,Felanitx,Rating ≥ 80,49,46,0.9387755102040817,3,55.333333333333336,1,0.4453401360544218,,,5
Mallorca,Puigpunyent,Rating ≥ 80,4,4,1.0,0,0.0,0,0.0,,,22
Mallorca,Lloseta,Rating ≥ 80,11,11,1.0,0,0.0,0,0.0,,,22
Mallorca,Petra,Rating ≥ 80,11,10,0.9090909090909091,1,60.0,0,0.41363636363636364,,,15
Mallorca,Llucmajor,Rating ≥ 80,65,64,0.9846153846153847,1,60.0,0,0.4438461538461539,,,7
Mallorca,Algaida,Rating ≥ 80,12,12,1.0,0,0.0,0,0.0,,,22
Mallorca,Campanet,Rating ≥ 80,18,16,0.8888888888888888,2,71.5,0,0.37680555555555556,,,21
Mallorca,Fornalutx,Rating ≥ 80,7,7,1.0,0,0.0,0,0.0,,,22
Mallorca,Marratxí,Rating ≥ 80,8,8,1.0,0,0.0,0,0.0,,,22
Mallorca,Sant Llorenç Des Cardassar,Rating ≥ 80,24,23,0.9583333333333334,1,53.0,0,0.45083333333333336,,,3
Mallorca,Artà,Rating ≥ 80,31,31,1.0,0,0.0,0,0.0,,,22
Mallorca,Muro,Rating ≥ 80,37,36,0.972972972972973,1,70.0,0,0.41418918918918923,,,14
Mallorca,Alaró,Rating ≥ 80,12,12,1.0,0,0.0,0,0.0,,,22
Mallorca,Son Servera,Rating ≥ 80,25,24,0.96,1,73.0,0,0.4015,,,20
Mallorca,Lloret De Vistalegre,Rating ≥ 80,5,5,1.0,0,0.0,0,0.0,,,22
Mallorca,Capdepera,Rating ≥ 80,33,31,0.9393939393939394,2,74.5,1,0.4016287878787879,,,19
Mallorca,Esporles,Rating ≥ 80,5,5,1.0,0,0.0,0,0.0,,,22
Mallorca,Búger,Rating ≥ 80,15,15,1.0,0,0.0,0,0.0,,,22
Mallorca,Deià,Rating ≥ 80,5,5,1.0,0,0.0,0,0.0,,,22
Mallorca,Sa Pobla,Rating ≥ 80,30,30,1.0,0,0.0,0,0.0,,,22
Mallorca,Maria De La Salut,Rating ≥ 80,7,7,1.0,0,0.0,0,0.0,,,22
Mallorca,Andratx,Rating ≥ 80,13,13,1.0,0,0.0,0,0.0,,,22
Mallorca,Montuïri,Rating ≥ 80,10,10,1.0,0,0.0,0,0.0,,,22
Mallorca,Mancor De La Vall,Rating ≥ 80,5,4,0.8,1,75.0,1,0.4125000000000001,,,16
Mallorca,Sineu,Rating ≥ 80,12,12,1.0,0,0.0,0,0.0,,,22
Mallorca,Binissalem,Rating ≥ 80,7,7,1.0,0,0.0,0,0.0,,,22
Mallorca,Sencelles,Rating ≥ 80,7,7,1.0,0,0.0,0,0.0,,,22
Mallorca,Ariany,Rating ≥ 80,5,5,1.0,0,0.0,0,0.0,,,22
Mallorca,Escorca,Rating ≥ 80,3,3,1.0,0,0.0,0,0.0,,,22
Mallorca,Santa Eugènia,Rating ≥ 80,6,6,1.0,0,0.0,0,0.0,,,22
Mallorca,Bunyola,Rating ≥ 80,9,9,1.0,0,0.0,0,0.0,,,22
Mallorca,Banyalbufar,Rating ≥ 80,3,3,1.0,0,0.0,0,0.0,,,22
Mallorca,Porreres,Rating ≥ 80,8,8,1.0,0,0.0,0,0.0,,,22
Mallorca,Sant Joan,Rating ≥ 80,6,6,1.0,0,0.0,0,0.0,,,22
Menorca,Es Mercadal,Rating ≥ 80,27,26,0.9629629629629629,1,20.0,0,0.5351851851851852,,,1
Menorca,Ciutadella De Menorca,Rating ≥ 80,84,83,0.9880952380952381,1,75.0,1,0.41250000000000003,,,3
Menorca,Alaior,Rating ≥ 80,33,32,0.9696969696969697,1,75.0,1,0.4125000000000001,,,2
Menorca,Mahón,Rating ≥ 80,18,18,1.0,0,0.0,0,0.0,,,4
Menorca,Sant Lluís,Rating ≥ 80,34,34,1.0,0,0.0,0,0.0,,,4
Menorca,Es Castell,Rating ≥ 80,6,6,1.0,0,0.0,0,0.0,,,4
Menorca,Ferreries,Rating ≥ 80,4,4,1.0,0,0.0,0,0.0,,,4
Málaga,Centro,Min Nights 2-3,324,179,0.5524691358024691,145,,15,0.2939923371647509,2.7376543209876543,,7
Málaga,Cruz De Humilladero,Min Nights 2-3,27,9,0.3333333333333333,18,,1,0.2096296296296296,5.777777777777778,,8
Málaga,Este,Min Nights 2-3,61,25,0.4098360655737705,36,,11,0.33311475409836067,10.524590163934427,,4
Málaga,Carretera De Cadiz,Min Nights 2-3,51,21,0.4117647058823529,30,,6,0.2983529411764706,2.7058823529411766,,6
Málaga,Palma-Palmilla,Min Nights 2-3,7,3,0.42857142857142855,4,,2,0.41142857142857137,2.5714285714285716,,2
Málaga,Churriana,Min Nights 2-3,8,6,0.75,2,,2,0.51,3.25,,1
Málaga,Teatinos-Universidad,Min Nights 2-3,7,2,0.2857142857142857,5,,2,0.3405714285714285,11.571428571428571,,3
Málaga,Bailen-Miraflores,Min Nights 2-3,9,6,0.6666666666666666,3,,0,0.3,1.8888888888888888,,5
Málaga,Ciudad Jardin,Min Nights 2-3,5,2,0.4,3,,0,0.18666666666666665,19.4,,10
Málaga,Puerto De La Torre,Min Nights 2-3,4,2,0.5,2,,0,0.2,16.5,,9
Madrid,Cármenes,Min Nights 2-3,8,4,0.5,4,,2,0.39,4.75,,3
Madrid,Embajadores,Min Nights 2-3,273,138,0.5054945054945055,135,,19,0.28896540496540496,3.8205128205128207,,28
Madrid,Palacio,Min Nights 2-3,167,88,0.5269461077844312,79,,5,0.26697794284848025,5.263473053892215,,39
Madrid,Palomeras Bajas,Min Nights 2-3,8,1,0.125,7,,3,0.34214285714285714,6.0,,10
Madrid,Universidad,Min Nights 2-3,204,102,0.5,102,,13,0.28127450980392155,3.4558823529411766,,30
Madrid,Justicia,Min Nights 2-3,121,50,0.4132231404958678,71,,12,0.27777907112094047,2.8925619834710745,,32
Madrid,Aluche,Min Nights 2-3,4,1,0.25,3,,0,0.175,5.0,,67
Madrid,Cortes,Min Nights 2-3,97,54,0.5567010309278351,43,,9,0.3189834572045073,3.865979381443299,,19
Madrid,Ciudad Jardín,Min Nights 2-3,9,2,0.2222222222222222,7,,1,0.20793650793650792,7.111111111111111,,62
Madrid,Sol,Min Nights 2-3,163,81,0.49693251533742333,82,,6,0.2704114918449798,3.098159509202454,,36
Madrid,Comillas,Min Nights 2-3,9,3,0.3333333333333333,6,,0,0.2,1.4444444444444444,,63
Madrid,Prosperidad,Min Nights 2-3,15,11,0.7333333333333333,4,,0,0.32499999999999996,2.2666666666666666,,16
Madrid,Acacias,Min Nights 2-3,26,12,0.46153846153846156,14,,4,0.32252747252747255,5.6923076923076925,,17
Madrid,Cuatro Caminos,Min Nights 2-3,16,11,0.6875,5,,0,0.31025,2.125,,22
Madrid,Pinar Del Rey,Min Nights 2-3,10,6,0.6,4,,0,0.28,2.5,,31
Madrid,Los Angeles,Min Nights 2-3,6,4,0.6666666666666666,2,,0,0.25,6.833333333333333,,49
Madrid,Portazgo,Min Nights 2-3,9,1,0.1111111111111111,8,,2,0.26694444444444443,3.3333333333333335,,40
Madrid,Palos De Moguer,Min Nights 2-3,43,21,0.4883720930232558,22,,5,0.3146511627906976,3.0,,20
Madrid,Recoletos,Min Nights 2-3,30,11,0.36666666666666664,19,,5,0.2922807017543859,5.666666666666667,,26
Madrid,Castilla,Min Nights 2-3,10,3,0.3,7,,2,0.30142857142857143,5.4,,24
Madrid,Legazpi,Min Nights 2-3,5,5,1.0,0,,0,0.3,2.4,,25
Madrid,Ciudad Universitaria,Min Nights 2-3,6,4,0.6666666666666666,2,,1,0.43333333333333335,3.1666666666666665,,1
Madrid,Valdeacederas,Min Nights 2-3,7,2,0.2857142857142857,5,,1,0.25314285714285717,6.857142857142857,,47
Madrid,Argüelles,Min Nights 2-3,40,20,0.5,20,,0,0.226,4.325,,57
Madrid,Trafalgar,Min Nights 2-3,39,19,0.48717948717948717,20,,2,0.26779487179487177,8.923076923076923,,38
Madrid,Pacífico,Min Nights 2-3,28,14,0.5,14,,4,0.3214285714285714,4.607142857142857,,18
Madrid,Vista Alegre,Min Nights 2-3,12,6,0.5,6,,0,0.26333333333333336,3.8333333333333335,,41
Madrid,El Viso,Min Nights 2-3,5,3,0.6,2,,0,0.28,2.0,,31
Madrid,Goya,Min Nights 2-3,30,11,0.36666666666666664,19,,3,0.2557894736842105,16.1,,44
Madrid,Almenara,Min Nights 2-3,14,6,0.42857142857142855,8,,1,0.27428571428571424,1.7857142857142858,,34
Madrid,Lista,Min Nights 2-3,17,10,0.5882352941176471,7,,1,0.31445378151260506,3.0,,21
Madrid,Rios Rosas,Min Nights 2-3,20,11,0.55,9,,3,0.36444444444444446,2.35,,5
Madrid,Hispanoamérica,Min Nights 2-3,13,6,0.46153846153846156,7,,0,0.15274725274725276,15.846153846153847,,71
Madrid,Delicias,Min Nights 2-3,20,10,0.5,10,,3,0.33899999999999997,2.85,,12
Madrid,Castillejos,Min Nights 2-3,16,10,0.625,6,,0,0.2875,2.375,,29
Madrid,Almagro,Min Nights 2-3,18,7,0.3888888888888889,11,,1,0.22989898989898988,5.833333333333333,,55
Madrid,Imperial,Min Nights 2-3,7,5,0.7142857142857143,2,,0,0.34428571428571425,3.2857142857142856,,9
Madrid,Castellana,Min Nights 2-3,15,5,0.3333333333333333,10,,3,0.30200000000000005,6.333333333333333,,23
Madrid,Ibiza,Min Nights 2-3,24,13,0.5416666666666666,11,,0,0.25886363636363635,3.3333333333333335,,43
Madrid,Simancas,Min Nights 2-3,11,7,0.6363636363636364,4,,0,0.2909090909090909,1.7272727272727273,,27
Madrid,Casco Histórico De Vallecas,Min Nights 2-3,6,2,0.3333333333333333,4,,0,0.175,4.0,,67
Madrid,Ventas,Min Nights 2-3,18,8,0.4444444444444444,10,,0,0.23333333333333334,1.6111111111111112,,53
Madrid,Pueblo Nuevo,Min Nights 2-3,16,5,0.3125,11,,0,0.18102272727272728,3.125,,66
Madrid,Gaztambide,Min Nights 2-3,22,9,0.4090909090909091,13,,4,0.3320979020979021,3.5,,14
Madrid,San Diego,Min Nights 2-3,24,9,0.375,15,,2,0.2555,3.3333333333333335,,46
Madrid,Guindalera,Min Nights 2-3,34,17,0.5,17,,2,0.2770588235294118,3.088235294117647,,33
Madrid,Valdefuentes,Min Nights 2-3,7,4,0.5714285714285714,3,,0,0.2714285714285714,1.7142857142857142,,35
Madrid,Concepción,Min Nights 2-3,10,4,0.4,6,,1,0.27,38.8,,37
Madrid,Jerónimos,Min Nights 2-3,8,7,0.875,1,,0,0.36250000000000004,2.25,,6
Madrid,Casa De Campo,Min Nights 2-3,5,2,0.4,3,,0,0.22,1.6,,59
Madrid,Numancia,Min Nights 2-3,17,10,0.5882352941176471,7,,2,0.3410084033613445,2.9411764705882355,,11
Madrid,Moscardó,Min Nights 2-3,5,2,0.4,3,,0,0.22,1.6,,59
Madrid,Vallehermoso,Min Nights 2-3,4,0,0.0,4,,0,0.1,1.0,,75
Madrid,Vinateros,Min Nights 2-3,5,2,0.4,3,,1,0.33333333333333337,3.8,,13
Madrid,Canillas,Min Nights 2-3,10,2,0.2,8,,0,0.16249999999999998,1.8,,69
Madrid,Puerta Del Angel,Min Nights 2-3,23,8,0.34782608695652173,15,,1,0.2127536231884058,4.565217391304348,,61
Madrid,Arapiles,Min Nights 2-3,17,8,0.47058823529411764,9,,0,0.2300653594771242,2.4705882352941178,,54
Madrid,Fontarrón,Min Nights 2-3,6,3,0.5,3,,0,0.25,1.8333333333333333,,49
Madrid,Chopera,Min Nights 2-3,13,7,0.5384615384615384,6,,0,0.24487179487179486,2.6923076923076925,,51
Madrid,Campamento,Min Nights 2-3,5,2,0.4,3,,0,0.15333333333333332,80.2,,70
Madrid,Pilar,Min Nights 2-3,8,1,0.125,7,,1,0.19714285714285715,4.0,,64
Madrid,Quintana,Min Nights 2-3,6,4,0.6666666666666666,2,,0,0.3,1.6666666666666667,,25
Madrid,San Andrés,Min Nights 2-3,7,2,0.2857142857142857,5,,1,0.23714285714285716,20.285714285714285,,52
Madrid,Alameda De Osuna,Min Nights 2-3,4,1,0.25,3,,0,0.175,1.5,,67
Madrid,Valdezarza,Min Nights 2-3,4,2,0.5,2,,0,0.25,1.75,,49
Madrid,Fuente Del Berro,Min Nights 2-3,11,6,0.5454545454545454,5,,2,0.3825454545454545,2.3636363636363638,,4
Madrid,Puerta Bonita,Min Nights 2-3,5,3,0.6,2,,0,0.28,1.8,,31
Madrid,Berruguete,Min Nights 2-3,14,4,0.2857142857142857,10,,2,0.2631428571428571,8.357142857142858,,42
Madrid,Adelfas,Min Nights 2-3,6,5,0.8333333333333334,1,,0,0.35,2.0,,7
Madrid,Piovera,Min Nights 2-3,5,2,0.4,3,,0,0.22666666666666668,2.6,,56
Madrid,La Paz,Min Nights 2-3,3,0,0.0,3,,0,0.1,1.0,,75
Madrid,Bellas Vistas,Min Nights 2-3,11,5,0.45454545454545453,6,,3,0.40939393939393937,2.5454545454545454,,2
Madrid,Palomeras Sureste,Min Nights 2-3,5,3,0.6,2,,0,0.28,1.6,,31
Madrid,Almendrales,Min Nights 2-3,8,2,0.25,6,,1,0.2475,1.75,,50
Madrid,Buenavista,Min Nights 2-3,5,2,0.4,3,,1,0.3466666666666667,2.2,,8
Madrid,Nueva España,Min Nights 2-3,8,3,0.375,5,,2,0.3295,10.375,,15
Madrid,Costillares,Min Nights 2-3,4,2,0.5,2,,0,0.21999999999999997,4.25,,60
Madrid,Valverde,Min Nights 2-3,8,2,0.25,6,,0,0.175,1.25,,67
Madrid,Peñagrande,Min Nights 2-3,9,7,0.7777777777777778,2,,0,0.33333333333333337,1.7777777777777777,,13
Madrid,Casco Histórico De Barajas,Min Nights 2-3,3,1,0.3333333333333333,2,,0,0.2,1.3333333333333333,,63
Madrid,Aguilas,Min Nights 2-3,9,3,0.3333333333333333,6,,1,0.25555555555555554,4.444444444444445,,45
Madrid,Canillejas,Min Nights 2-3,4,1,0.25,3,,0,0.175,1.25,,67
Madrid,Hellín,Min Nights 2-3,4,3,0.75,1,,0,0.32499999999999996,1.75,,16
Madrid,Opañel,Min Nights 2-3,6,3,0.5,3,,0,0.22333333333333333,7.666666666666667,,58
Madrid,Casco Histórico De Vicálvaro,Min Nights 2-3,3,1,0.3333333333333333,2,,0,0.2,1.3333333333333333,,63
Madrid,Lucero,Min Nights 2-3,5,2,0.4,3,,0,0.18666666666666665,7.2,,65
Madrid,Rejas,Min Nights 2-3,6,1,0.16666666666666666,5,,0,0.15,1.3333333333333333,,72
Madrid,Zofío,Min Nights 2-3,6,4,0.6666666666666666,2,,0,0.3,2.0,,25
Madrid,Niño Jesús,Min Nights 2-3,3,2,0.6666666666666666,1,,0,0.3,2.0,,25
Madrid,San Isidro,Min Nights 2-3,11,3,0.2727272727272727,8,,0,0.1693181818181818,103.63636363636364,,68
Madrid,Estrella,Min Nights 2-3,3,1,0.3333333333333333,2,,0,0.2,1.3333333333333333,,63
Madrid,Entrevías,Min Nights 2-3,7,2,0.2857142857142857,5,,1,0.2531428571428571,3.5714285714285716,,48
Madrid,Media Legua,Min Nights 2-3,4,4,1.0,0,,0,0.3,2.25,,25
Madrid,San Cristobal,Min Nights 2-3,4,2,0.5,2,,0,0.2,24.0,,63
Madrid,Rosas,Min Nights 2-3,8,1,0.125,7,,0,0.12321428571428572,3.5,,73
Madrid,Orcasur,Min Nights 2-3,3,2,0.6666666666666666,1,,0,0.3,1.6666666666666667,,25
Madrid,Los Rosales,Min Nights 2-3,3,0,0.0,3,,0,0.10666666666666667,3.0,,74
Madrid,Arcos,Min Nights 2-3,3,0,0.0,3,,0,0.1,1.0,,75
Sevilla,San Vicente,Min Nights 2-3,19,12,0.631578947368421,7,,1,0.32721804511278196,1.9473684210526316,,5
Sevilla,Arenal,Min Nights 2-3,35,23,0.6571428571428571,12,,0,0.29714285714285715,1.8,,16
Sevilla,Alfalfa,Min Nights 2-3,52,36,0.6923076923076923,16,,1,0.3223076923076923,1.8846153846153846,,9
Sevilla,Los Remedios,Min Nights 2-3,8,5,0.625,3,,0,0.2875,1.75,,17
Sevilla,San Julián,Min Nights 2-3,15,9,0.6,6,,0,0.28,1.6,,18
Sevilla,San Bartolomé,Min Nights 2-3,33,26,0.7878787878787878,7,,1,0.3629437229437229,2.090909090909091,,3
Sevilla,An Roque,Min Nights 2-3,5,2,0.4,3,,0,0.22666666666666668,2.6,,19
Sevilla,Santa Cruz,Min Nights 2-3,34,22,0.6470588235294118,12,,1,0.3154901960784314,1.8823529411764706,,11
Sevilla,Feria,Min Nights 2-3,34,23,0.6764705882352942,11,,2,0.32689839572192514,5.411764705882353,,6
Sevilla,San Lorenzo,Min Nights 2-3,17,15,0.8823529411764706,2,,0,0.3647058823529412,2.0,,2
Sevilla,Museo,Min Nights 2-3,18,11,0.6111111111111112,7,,1,0.32253968253968257,2.0,,8
Sevilla,Encarnación Regina,Min Nights 2-3,36,26,0.7222222222222222,10,,0,0.30666666666666664,3.5277777777777777,,13
Sevilla,San Bernardo,Min Nights 2-3,12,9,0.75,3,,0,0.32499999999999996,1.8333333333333333,,7
Sevilla,Triana Casco Antiguo,Min Nights 2-3,29,21,0.7241379310344828,8,,1,0.33198275862068966,2.689655172413793,,4
Sevilla,San Gil,Min Nights 2-3,20,12,0.6,8,,1,0.3025,5.1,,14
Sevilla,León Xiii Los Naranjos,Min Nights 2-3,5,3,0.6,2,,0,0.28,2.0,,18
Sevilla,San Pablo A Y B,Min Nights 2-3,3,2,0.6666666666666666,1,,0,0.3,1.6666666666666667,,15
Sevilla,Carretera De Carmona María Auxiliadora Fontanal,Min Nights 2-3,4,3,0.75,1,,0,0.32499999999999996,1.75,,7
Sevilla,Triana Este,Min Nights 2-3,13,8,0.6153846153846154,5,,1,0.3190769230769231,3.3846153846153846,,10
Sevilla,Doctor Barraquer G Renfe Policlínico,Min Nights 2-3,3,2,0.6666666666666666,1,,0,0.3,2.0,,15
Sevilla,Santa Catalina,Min Nights 2-3,17,16,0.9411764705882353,1,,0,0.38235294117647056,2.2941176470588234,,1
Sevilla,Colores Entreparques,Min Nights 2-3,4,3,0.75,1,,0,0.32499999999999996,1.75,,7
Sevilla,Pio Xii,Min Nights 2-3,3,2,0.6666666666666666,1,,0,0.3,1.6666666666666667,,15
Sevilla,La Florida,Min Nights 2-3,3,3,1.0,0,,0,0.3,2.0,,15
Sevilla,Triana Oeste,Min Nights 2-3,7,5,0.7142857142857143,2,,0,0.3142857142857143,2.0,,12
Sevilla,Nervión,Min Nights 2-3,4,1,0.25,3,,0,0.18166666666666667,2.75,,22
Sevilla,Tiro De Línea Santa Genoveva,Min Nights 2-3,3,1,0.3333333333333333,2,,0,0.2,1.3333333333333333,,21
Sevilla,El Porvenir,Min Nights 2-3,4,0,0.0,4,,0,0.1,1.0,,23
Sevilla,Sector Sur La Palmera Reina Mercedes,Min Nights 2-3,5,1,0.2,4,,1,0.20500000000000002,37.6,,20
Barcelona,L'Antiga Esquerra De L'Eixample,Min Nights 2-3,163,92,0.5644171779141104,71,,10,0.2876056338028169,5.6503067484662575,,16
Barcelona,El Camp De L'Arpa Del Clot,Min Nights 2-3,49,25,0.5102040816326531,24,,3,0.24117346938775513,8.918367346938776,,38
Barcelona,La Dreta De L'Eixample,Min Nights 2-3,288,135,0.46875,153,,23,0.26643790849673205,6.461805555555555,,26
Barcelona,El Camp D'En Grassot I Gràcia Nova,Min Nights 2-3,43,19,0.4418604651162791,24,,3,0.2482751937984496,6.348837209302325,,33
Barcelona,El Raval,Min Nights 2-3,205,96,0.4682926829268293,109,,17,0.26360259565898414,7.614634146341463,,28
Barcelona,El Fort Pienc,Min Nights 2-3,84,44,0.5238095238095238,40,,8,0.3007619047619048,4.940476190476191,,12
Barcelona,Vallvidrera El Tibidabo I Les Planes,Min Nights 2-3,3,2,0.6666666666666666,1,,0,0.3,2.3333333333333335,,13
Barcelona,Sants,Min Nights 2-3,45,19,0.4222222222222222,26,,2,0.23196581196581195,6.644444444444445,,40
Barcelona,Sant Antoni,Min Nights 2-3,145,73,0.503448275862069,72,,13,0.28891762452107284,5.689655172413793,,15
Barcelona,Les Corts,Min Nights 2-3,28,14,0.5,14,,1,0.26357142857142857,4.214285714285714,,29
Barcelona,Horta,Min Nights 2-3,10,9,0.9,1,,0,0.37,2.0,,1
Barcelona,Sant Pere Santa Caterina I La Ribera,Min Nights 2-3,176,74,0.42045454545454547,102,,13,0.23149955436720143,9.443181818181818,,41
Barcelona,El Poble Sec,Min Nights 2-3,141,74,0.524822695035461,67,,12,0.29641791044776117,4.879432624113475,,14
Barcelona,La Vila De Gràcia,Min Nights 2-3,138,61,0.4420289855072464,77,,14,0.27372294372294376,6.471014492753623,,24
Barcelona,La Nova Esquerra De L'Eixample,Min Nights 2-3,114,58,0.5087719298245614,56,,7,0.2740476190476191,4.815789473684211,,23
Barcelona,Vilapicina I La Torre Llobeta,Min Nights 2-3,10,5,0.5,5,,0,0.23,4.7,,42
Barcelona,La Sagrada Família,Min Nights 2-3,132,64,0.48484848484848486,68,,11,0.27653297682709443,5.5,,20
Barcelona,El Putxet I El Farró,Min Nights 2-3,34,19,0.5588235294117647,15,,3,0.3090980392156863,5.117647058823529,,10
Barcelona,El Barri Gòtic,Min Nights 2-3,169,86,0.5088757396449705,83,,8,0.2486205175732516,8.455621301775148,,32
Barcelona,El Poblenou,Min Nights 2-3,62,29,0.46774193548387094,33,,8,0.31089931573802543,4.048387096774194,,8
Barcelona,La Font De La Guatlla,Min Nights 2-3,14,8,0.5714285714285714,6,,0,0.27476190476190476,2.2857142857142856,,22
Barcelona,La Vila Olímpica Del Poblenou,Min Nights 2-3,21,11,0.5238095238095238,10,,1,0.27895238095238095,3.3333333333333335,,19
Barcelona,El Coll,Min Nights 2-3,9,4,0.4444444444444444,5,,0,0.17733333333333334,18.77777777777778,,54
Barcelona,El Parc I La Llacuna Del Poblenou,Min Nights 2-3,41,16,0.3902439024390244,25,,4,0.24985365853658537,6.926829268292683,,31
Barcelona,La Prosperitat,Min Nights 2-3,4,2,0.5,2,,0,0.2,23.75,,49
Barcelona,El Clot,Min Nights 2-3,20,6,0.3,14,,3,0.2592857142857143,7.55,,30
Barcelona,Les Tres Torres,Min Nights 2-3,7,3,0.42857142857142855,4,,1,0.305,3.4285714285714284,,11
Barcelona,Vallcarca I Els Penitents,Min Nights 2-3,22,11,0.5,11,,1,0.2109090909090909,16.136363636363637,,47
Barcelona,La Salut,Min Nights 2-3,13,6,0.46153846153846156,7,,1,0.2854945054945055,1.9230769230769231,,17
Barcelona,La Barceloneta,Min Nights 2-3,57,19,0.3333333333333333,38,,4,0.17403508771929824,19.57894736842105,,56
Barcelona,Sarrià,Min Nights 2-3,6,5,0.8333333333333334,1,,0,0.35,2.1666666666666665,,4
Barcelona,Can Baró,Min Nights 2-3,7,4,0.5714285714285714,3,,1,0.3295238095238095,6.428571428571429,,5
Barcelona,Sant Gervasi - La Bonanova,Min Nights 2-3,10,4,0.4,6,,1,0.26666666666666666,4.9,,25
Barcelona,Provençals Del Poblenou,Min Nights 2-3,14,8,0.5714285714285714,6,,1,0.32047619047619047,2.142857142857143,,6
Barcelona,Sants - Badal,Min Nights 2-3,20,7,0.35,13,,1,0.19615384615384618,9.05,,51
Barcelona,El Carmel,Min Nights 2-3,21,6,0.2857142857142857,15,,3,0.24647619047619046,7.619047619047619,,35
Barcelona,Diagonal Mar I El Front Marítim Del Poblenou,Min Nights 2-3,24,13,0.5416666666666666,11,,0,0.24795454545454543,4.541666666666667,,34
Barcelona,Sant Gervasi - Galvany,Min Nights 2-3,46,16,0.34782608695652173,30,,3,0.19828985507246374,10.847826086956522,,50
Barcelona,La Bordeta,Min Nights 2-3,19,7,0.3684210526315789,12,,1,0.22017543859649122,7.157894736842105,,44
Barcelona,La Marina De Port,Min Nights 2-3,8,3,0.375,5,,0,0.2205,3.0,,43
Barcelona,Pedralbes,Min Nights 2-3,3,1,0.3333333333333333,2,,0,0.15999999999999998,21.333333333333332,,57
