Provincias;País de residencia;Meses;Total
Balears, Illes;Países Bajos;Enero;60
Balears, Illes;Países Bajos;Febrero;277
Balears, Illes;Países Bajos;Marzo;1.035
Balears, Illes;Países Bajos;Abril;5.340
Balears, Illes;Países Bajos;Mayo;65.293
Balears, Illes;Países Bajos;Junio;83.727
Balears, Illes;Países Bajos;Julio;125.182
Balears, Illes;Países Bajos;Agosto;127.200
Balears, Illes;Países Bajos;Septiembre;96.157
Balears, Illes;Países Bajos;Octubre;67.071
Balears, Illes;Países Bajos;Noviembre;527
Balears, Illes;Países Bajos;Diciembre;232
Balears, Illes;Polonia;Enero;..
Balears, Illes;Polonia;Febrero;..
Balears, Illes;Polonia;Marzo;857
Balears, Illes;Polonia;Abril;1.282
Balears, Illes;Polonia;Mayo;6.294
Balears, Illes;Polonia;Junio;10.010
Balears, Illes;Polonia;Julio;9.354
Balears, Illes;Polonia;Agosto;9.634
Balears, Illes;Polonia;Septiembre;10.637
Balears, Illes;Polonia;Octubre;2.406
Balears, Illes;Polonia;Noviembre;342
Balears, Illes;Polonia;Diciembre;211
Balears, Illes;Portugal;Enero;..
Balears, Illes;Portugal;Febrero;..
Balears, Illes;Portugal;Marzo;261
Balears, Illes;Portugal;Abril;580
Balears, Illes;Portugal;Mayo;6.153
Balears, Illes;Portugal;Junio;10.945
Balears, Illes;Portugal;Julio;2.954
Balears, Illes;Portugal;Agosto;5.454
Balears, Illes;Portugal;Septiembre;4.430
Balears, Illes;Portugal;Octubre;448
Balears, Illes;Portugal;Noviembre;154
Balears, Illes;Portugal;Diciembre;138
Balears, Illes;Reino Unido;Enero;1.680
Balears, Illes;Reino Unido;Febrero;2.986
Balears, Illes;Reino Unido;Marzo;21.354
Balears, Illes;Reino Unido;Abril;65.762
Balears, Illes;Reino Unido;Mayo;419.652
Balears, Illes;Reino Unido;Junio;668.967
Balears, Illes;Reino Unido;Julio;771.402
Balears, Illes;Reino Unido;Agosto;850.748
Balears, Illes;Reino Unido;Septiembre;655.790
Balears, Illes;Reino Unido;Octubre;297.537
Balears, Illes;Reino Unido;Noviembre;6.220
Balears, Illes;Reino Unido;Diciembre;2.246
Balears, Illes;Republica Checa;Enero;..
Balears, Illes;Republica Checa;Febrero;..
Balears, Illes;Republica Checa;Marzo;130
Balears, Illes;Republica Checa;Abril;938
Balears, Illes;Republica Checa;Mayo;810
Balears, Illes;Republica Checa;Junio;1.435
Balears, Illes;Republica Checa;Julio;1.773
Balears, Illes;Republica Checa;Agosto;1.026
Balears, Illes;Republica Checa;Septiembre;2.619
Balears, Illes;Republica Checa;Octubre;257
Balears, Illes;Republica Checa;Noviembre;662
Balears, Illes;Republica Checa;Diciembre;458
Balears, Illes;Suecia;Enero;205
Balears, Illes;Suecia;Febrero;720
Balears, Illes;Suecia;Marzo;2.106
Balears, Illes;Suecia;Abril;6.826
Balears, Illes;Suecia;Mayo;48.619
Balears, Illes;Suecia;Junio;60.916
Balears, Illes;Suecia;Julio;73.477
Balears, Illes;Suecia;Agosto;64.531
Balears, Illes;Suecia;Septiembre;61.966
Balears, Illes;Suecia;Octubre;16.846
Balears, Illes;Suecia;Noviembre;2.122
Balears, Illes;Suecia;Diciembre;1.714
Balears, Illes;Resto de la UE;Enero;..
Balears, Illes;Resto de la UE;Febrero;185
Balears, Illes;Resto de la UE;Marzo;1.088
Balears, Illes;Resto de la UE;Abril;1.285
Balears, Illes;Resto de la UE;Mayo;11.715
Balears, Illes;Resto de la UE;Junio;10.193
Balears, Illes;Resto de la UE;Julio;10.724
Balears, Illes;Resto de la UE;Agosto;11.236
Balears, Illes;Resto de la UE;Septiembre;9.970
Balears, Illes;Resto de la UE;Octubre;6.017
Balears, Illes;Resto de la UE;Noviembre;886
Balears, Illes;Resto de la UE;Diciembre;..
Balears, Illes;Noruega;Enero;985
Balears, Illes;Noruega;Febrero;302
Balears, Illes;Noruega;Marzo;858
Balears, Illes;Noruega;Abril;2.878
Balears, Illes;Noruega;Mayo;14.698
Balears, Illes;Noruega;Junio;33.976
Balears, Illes;Noruega;Julio;55.748
Balears, Illes;Noruega;Agosto;33.653
Balears, Illes;Noruega;Septiembre;24.380
Balears, Illes;Noruega;Octubre;12.260
Balears, Illes;Noruega;Noviembre;606
Balears, Illes;Noruega;Diciembre;1.127
Balears, Illes;Rusia;Enero;..
Balears, Illes;Rusia;Febrero;..
Balears, Illes;Rusia;Marzo;182
Balears, Illes;Rusia;Abril;190
Balears, Illes;Rusia;Mayo;3.363
Balears, Illes;Rusia;Junio;7.410
Balears, Illes;Rusia;Julio;7.921
Balears, Illes;Rusia;Agosto;9.659
Balears, Illes;Rusia;Septiembre;9.287
Balears, Illes;Rusia;Octubre;3.434
Balears, Illes;Rusia;Noviembre;296
Balears, Illes;Rusia;Diciembre;212
Balears, Illes;Suiza;Enero;223
Balears, Illes;Suiza;Febrero;688
Balears, Illes;Suiza;Marzo;1.143
Balears, Illes;Suiza;Abril;3.622
Balears, Illes;Suiza;Mayo;8.606
Balears, Illes;Suiza;Junio;10.005
Balears, Illes;Suiza;Julio;21.378
Balears, Illes;Suiza;Agosto;15.155
Balears, Illes;Suiza;Septiembre;10.711
Balears, Illes;Suiza;Octubre;5.405
Balears, Illes;Suiza;Noviembre;700
Balears, Illes;Suiza;Diciembre;479
Balears, Illes;Resto de Europa;Enero;..
Balears, Illes;Resto de Europa;Febrero;..
Balears, Illes;Resto de Europa;Marzo;678
Balears, Illes;Resto de Europa;Abril;1.088
Balears, Illes;Resto de Europa;Mayo;2.943
Balears, Illes;Resto de Europa;Junio;4.479
Balears, Illes;Resto de Europa;Julio;4.773
Balears, Illes;Resto de Europa;Agosto;6.491
Balears, Illes;Resto de Europa;Septiembre;5.471
Balears, Illes;Resto de Europa;Octubre;2.347
Balears, Illes;Resto de Europa;Noviembre;266
Balears, Illes;Resto de Europa;Diciembre;535
Balears, Illes;Estados Unidos;Enero;..
Balears, Illes;Estados Unidos;Febrero;303
Balears, Illes;Estados Unidos;Marzo;1.371
Balears, Illes;Estados Unidos;Abril;1.345
Balears, Illes;Estados Unidos;Mayo;3.080
Balears, Illes;Estados Unidos;Junio;4.710
Balears, Illes;Estados Unidos;Julio;5.927
Balears, Illes;Estados Unidos;Agosto;3.962
Balears, Illes;Estados Unidos;Septiembre;4.976
Balears, Illes;Estados Unidos;Octubre;3.309
Balears, Illes;Estados Unidos;Noviembre;318
Balears, Illes;Estados Unidos;Diciembre;..
Balears, Illes;Resto de América;Enero;482
Balears, Illes;Resto de América;Febrero;433
Balears, Illes;Resto de América;Marzo;729
Balears, Illes;Resto de América;Abril;1.849
Balears, Illes;Resto de América;Mayo;2.508
Balears, Illes;Resto de América;Junio;5.172
Balears, Illes;Resto de América;Julio;6.461
Balears, Illes;Resto de América;Agosto;6.582
Balears, Illes;Resto de América;Septiembre;5.351
Balears, Illes;Resto de América;Octubre;1.713
Balears, Illes;Resto de América;Noviembre;598
Balears, Illes;Resto de América;Diciembre;510
Balears, Illes;Países Africanos;Enero;87
Balears, Illes;Países Africanos;Febrero;192
Balears, Illes;Países Africanos;Marzo;101
Balears, Illes;Países Africanos;Abril;247
Balears, Illes;Países Africanos;Mayo;1.138
Balears, Illes;Países Africanos;Junio;1.046
Balears, Illes;Países Africanos;Julio;1.676
Balears, Illes;Países Africanos;Agosto;4.486
Balears, Illes;Países Africanos;Septiembre;1.549
Balears, Illes;Países Africanos;Octubre;2.099
Balears, Illes;Países Africanos;Noviembre;40
Balears, Illes;Países Africanos;Diciembre;34
Balears, Illes;Resto del mundo;Enero;256
Balears, Illes;Resto del mundo;Febrero;308
Balears, Illes;Resto del mundo;Marzo;724
Balears, Illes;Resto del mundo;Abril;1.000
Balears, Illes;Resto del mundo;Mayo;3.886
Balears, Illes;Resto del mundo;Junio;7.490
Balears, Illes;Resto del mundo;Julio;14.493
Balears, Illes;Resto del mundo;Agosto;15.485
Balears, Illes;Resto del mundo;Septiembre;10.237
Balears, Illes;Resto del mundo;Octubre;2.207
Balears, Illes;Resto del mundo;Noviembre;414
Balears, Illes;Resto del mundo;Diciembre;448
Barcelona;Total;Enero;120.023
Barcelona;Total;Febrero;125.597
Barcelona;Total;Marzo;141.376
Barcelona;Total;Abril;152.433
Barcelona;Total;Mayo;160.179
Barcelona;Total;Junio;168.763
Barcelona;Total;Julio;143.973
Barcelona;Total;Agosto;159.278
Barcelona;Total;Septiembre;168.421
Barcelona;Total;Octubre;177.359
Barcelona;Total;Noviembre;135.625
Barcelona;Total;Diciembre;139.365
Barcelona;Residentes en España;Enero;58.948
Barcelona;Residentes en España;Febrero;57.031
Barcelona;Residentes en España;Marzo;67.486
Barcelona;Residentes en España;Abril;60.056
Barcelona;Residentes en España;Mayo;64.246
Barcelona;Residentes en España;Junio;63.072
Barcelona;Residentes en España;Julio;28.159
Barcelona;Residentes en España;Agosto;31.806
Barcelona;Residentes en España;Septiembre;70.494
Barcelona;Residentes en España;Octubre;69.569
Barcelona;Residentes en España;Noviembre;61.572
Barcelona;Residentes en España;Diciembre;66.505
Barcelona;No residentes en España;Enero;61.076
Barcelona;No residentes en España;Febrero;68.566
Barcelona;No residentes en España;Marzo;73.890
Barcelona;No residentes en España;Abril;92.377
Barcelona;No residentes en España;Mayo;95.933
Barcelona;No residentes en España;Junio;105.691
Barcelona;No residentes en España;Julio;115.814
Barcelona;No residentes en España;Agosto;127.471
Barcelona;No residentes en España;Septiembre;97.927
Barcelona;No residentes en España;Octubre;107.789
Barcelona;No residentes en España;Noviembre;74.053
Barcelona;No residentes en España;Diciembre;72.860
Barcelona;Unión Europea (sin España);Enero;26.475
Barcelona;Unión Europea (sin España);Febrero;35.627
Barcelona;Unión Europea (sin España);Marzo;40.583
Barcelona;Unión Europea (sin España);Abril;58.743
Barcelona;Unión Europea (sin España);Mayo;55.608
Barcelona;Unión Europea (sin España);Junio;61.109
Barcelona;Unión Europea (sin España);Julio;74.229
Barcelona;Unión Europea (sin España);Agosto;89.669
Barcelona;Unión Europea (sin España);Septiembre;62.799
Barcelona;Unión Europea (sin España);Octubre;71.023
Barcelona;Unión Europea (sin España);Noviembre;47.337
Barcelona;Unión Europea (sin España);Diciembre;45.365
Barcelona;Alemania;Enero;3.362
Barcelona;Alemania;Febrero;4.803
Barcelona;Alemania;Marzo;6.197
Barcelona;Alemania;Abril;5.949
Barcelona;Alemania;Mayo;9.978
Barcelona;Alemania;Junio;6.909
Barcelona;Alemania;Julio;7.260
Barcelona;Alemania;Agosto;10.122
Barcelona;Alemania;Septiembre;8.775
Barcelona;Alemania;Octubre;9.213
Barcelona;Alemania;Noviembre;4.973
Barcelona;Alemania;Diciembre;3.160
Barcelona;Austria;Enero;282
Barcelona;Austria;Febrero;874
Barcelona;Austria;Marzo;1.451
Barcelona;Austria;Abril;517
Barcelona;Austria;Mayo;1.243
Barcelona;Austria;Junio;1.181
Barcelona;Austria;Julio;1.079
Barcelona;Austria;Agosto;857
Barcelona;Austria;Septiembre;920
Barcelona;Austria;Octubre;791
Barcelona;Austria;Noviembre;469
Barcelona;Austria;Diciembre;480
Barcelona;Bélgica;Enero;912
Barcelona;Bélgica;Febrero;916
Barcelona;Bélgica;Marzo;1.383
Barcelona;Bélgica;Abril;2.758
Barcelona;Bélgica;Mayo;1.048
Barcelona;Bélgica;Junio;1.712
Barcelona;Bélgica;Julio;2.567
Barcelona;Bélgica;Agosto;1.152
Barcelona;Bélgica;Septiembre;1.695
Barcelona;Bélgica;Octubre;1.117
Barcelona;Bélgica;Noviembre;1.773
Barcelona;Bélgica;Diciembre;730
Barcelona;Dinamarca;Enero;484
Barcelona;Dinamarca;Febrero;963
Barcelona;Dinamarca;Marzo;1.253
Barcelona;Dinamarca;Abril;1.980
Barcelona;Dinamarca;Mayo;1.683
Barcelona;Dinamarca;Junio;1.747
Barcelona;Dinamarca;Julio;4.442
Barcelona;Dinamarca;Agosto;891
Barcelona;Dinamarca;Septiembre;1.660
Barcelona;Dinamarca;Octubre;2.405
Barcelona;Dinamarca;Noviembre;976
Barcelona;Dinamarca;Diciembre;1.049
Barcelona;Finlandia;Enero;260
Barcelona;Finlandia;Febrero;424
Barcelona;Finlandia;Marzo;978
Barcelona;Finlandia;Abril;1.191
Barcelona;Finlandia;Mayo;1.142
Barcelona;Finlandia;Junio;1.221
Barcelona;Finlandia;Julio;1.456
Barcelona;Finlandia;Agosto;293
Barcelona;Finlandia;Septiembre;695
Barcelona;Finlandia;Octubre;1.045
Barcelona;Finlandia;Noviembre;320
Barcelona;Finlandia;Diciembre;602
Barcelona;Francia;Enero;5.540
Barcelona;Francia;Febrero;9.007
Barcelona;Francia;Marzo;7.506
Barcelona;Francia;Abril;17.664
Barcelona;Francia;Mayo;11.405
Barcelona;Francia;Junio;13.553
Barcelona;Francia;Julio;19.982
Barcelona;Francia;Agosto;28.949
Barcelona;Francia;Septiembre;14.240
Barcelona;Francia;Octubre;17.030
Barcelona;Francia;Noviembre;10.418
Barcelona;Francia;Diciembre;12.704
Barcelona;Grecia;Enero;161
Barcelona;Grecia;Febrero;171
Barcelona;Grecia;Marzo;633
Barcelona;Grecia;Abril;521
Barcelona;Grecia;Mayo;331
Barcelona;Grecia;Junio;378
Barcelona;Grecia;Julio;263
Barcelona;Grecia;Agosto;224
Barcelona;Grecia;Septiembre;170
Barcelona;Grecia;Octubre;461
Barcelona;Grecia;Noviembre;243
Barcelona;Grecia;Diciembre;282
Barcelona;Irlanda;Enero;427
Barcelona;Irlanda;Febrero;804
Barcelona;Irlanda;Marzo;1.059
Barcelona;Irlanda;Abril;716
Barcelona;Irlanda;Mayo;1.311
Barcelona;Irlanda;Junio;1.361
Barcelona;Irlanda;Julio;1.001
Barcelona;Irlanda;Agosto;1.130
Barcelona;Irlanda;Septiembre;1.291
Barcelona;Irlanda;Octubre;796
Barcelona;Irlanda;Noviembre;1.121
Barcelona;Irlanda;Diciembre;798
Barcelona;Italia;Enero;6.925
Barcelona;Italia;Febrero;4.731
Barcelona;Italia;Marzo;7.491
Barcelona;Italia;Abril;6.850
Barcelona;Italia;Mayo;6.265
Barcelona;Italia;Junio;9.458
Barcelona;Italia;Julio;9.052
Barcelona;Italia;Agosto;15.363
Barcelona;Italia;Septiembre;7.947
Barcelona;Italia;Octubre;11.740
Barcelona;Italia;Noviembre;9.677
Barcelona;Italia;Diciembre;11.456
Barcelona;Luxemburgo;Enero;..
Barcelona;Luxemburgo;Febrero;..
Barcelona;Luxemburgo;Marzo;..
Barcelona;Luxemburgo;Abril;85
Barcelona;Luxemburgo;Mayo;70
Barcelona;Luxemburgo;Junio;54
Barcelona;Luxemburgo;Julio;73
Barcelona;Luxemburgo;Agosto;36
Barcelona;Luxemburgo;Septiembre;108
Barcelona;Luxemburgo;Octubre;664
Barcelona;Luxemburgo;Noviembre;688
Barcelona;Luxemburgo;Diciembre;655
Barcelona;Países Bajos;Enero;790
Barcelona;Países Bajos;Febrero;1.523
Barcelona;Países Bajos;Marzo;1.372
Barcelona;Países Bajos;Abril;3.037
Barcelona;Países Bajos;Mayo;3.982
Barcelona;Países Bajos;Junio;3.546
Barcelona;Países Bajos;Julio;7.681
Barcelona;Países Bajos;Agosto;8.199
Barcelona;Países Bajos;Septiembre;4.167
Barcelona;Países Bajos;Octubre;5.068
Barcelona;Países Bajos;Noviembre;1.486
Barcelona;Países Bajos;Diciembre;1.032
Barcelona;Polonia;Enero;1.102
Barcelona;Polonia;Febrero;1.338
Barcelona;Polonia;Marzo;730
Barcelona;Polonia;Abril;1.268
Barcelona;Polonia;Mayo;1.797
Barcelona;Polonia;Junio;1.738
Barcelona;Polonia;Julio;1.211
Barcelona;Polonia;Agosto;1.110
Barcelona;Polonia;Septiembre;961
Barcelona;Polonia;Octubre;1.991
Barcelona;Polonia;Noviembre;1.352
Barcelona;Polonia;Diciembre;656
Barcelona;Portugal;Enero;1.076
Barcelona;Portugal;Febrero;2.337
Barcelona;Portugal;Marzo;1.248
Barcelona;Portugal;Abril;1.842
Barcelona;Portugal;Mayo;1.338
Barcelona;Portugal;Junio;1.587
Barcelona;Portugal;Julio;1.153
Barcelona;Portugal;Agosto;1.297
Barcelona;Portugal;Septiembre;1.238
Barcelona;Portugal;Octubre;2.870
Barcelona;Portugal;Noviembre;1.966
Barcelona;Portugal;Diciembre;2.036
Barcelona;Reino Unido;Enero;2.760
Barcelona;Reino Unido;Febrero;4.497
Barcelona;Reino Unido;Marzo;6.306
Barcelona;Reino Unido;Abril;10.459
Barcelona;Reino Unido;Mayo;8.318
Barcelona;Reino Unido;Junio;11.390
Barcelona;Reino Unido;Julio;11.270
Barcelona;Reino Unido;Agosto;16.116
Barcelona;Reino Unido;Septiembre;13.708
Barcelona;Reino Unido;Octubre;11.647
Barcelona;Reino Unido;Noviembre;8.139
Barcelona;Reino Unido;Diciembre;6.626
Barcelona;Republica Checa;Enero;213
Barcelona;Republica Checa;Febrero;371
Barcelona;Republica Checa;Marzo;166
Barcelona;Republica Checa;Abril;482
Barcelona;Republica Checa;Mayo;756
Barcelona;Republica Checa;Junio;263
Barcelona;Republica Checa;Julio;419
Barcelona;Republica Checa;Agosto;328
Barcelona;Republica Checa;Septiembre;350
Barcelona;Republica Checa;Octubre;337
Barcelona;Republica Checa;Noviembre;157
Barcelona;Republica Checa;Diciembre;78
Barcelona;Suecia;Enero;502
Barcelona;Suecia;Febrero;888
Barcelona;Suecia;Marzo;815
Barcelona;Suecia;Abril;1.229
Barcelona;Suecia;Mayo;2.344
Barcelona;Suecia;Junio;2.389
Barcelona;Suecia;Julio;3.796
Barcelona;Suecia;Agosto;2.408
Barcelona;Suecia;Septiembre;1.872
Barcelona;Suecia;Octubre;1.239
Barcelona;Suecia;Noviembre;1.481
Barcelona;Suecia;Diciembre;912
Barcelona;Resto de la UE;Enero;1.678
Barcelona;Resto de la UE;Febrero;1.966
Barcelona;Resto de la UE;Marzo;1.994
Barcelona;Resto de la UE;Abril;2.193
Barcelona;Resto de la UE;Mayo;2.597
Barcelona;Resto de la UE;Junio;2.622
Barcelona;Resto de la UE;Julio;1.522
Barcelona;Resto de la UE;Agosto;1.193
Barcelona;Resto de la UE;Septiembre;3.002
Barcelona;Resto de la UE;Octubre;2.609
Barcelona;Resto de la UE;Noviembre;2.100
Barcelona;Resto de la UE;Diciembre;2.109
Barcelona;Noruega;Enero;167
Barcelona;Noruega;Febrero;846
Barcelona;Noruega;Marzo;1.103
Barcelona;Noruega;Abril;621
Barcelona;Noruega;Mayo;1.403
Barcelona;Noruega;Junio;1.357
Barcelona;Noruega;Julio;4.196
Barcelona;Noruega;Agosto;1.040
Barcelona;Noruega;Septiembre;894
Barcelona;Noruega;Octubre;1.556
Barcelona;Noruega;Noviembre;361
Barcelona;Noruega;Diciembre;261
Barcelona;Rusia;Enero;4.565
Barcelona;Rusia;Febrero;1.600
Barcelona;Rusia;Marzo;1.427
Barcelona;Rusia;Abril;1.614
Barcelona;Rusia;Mayo;2.347
Barcelona;Rusia;Junio;3.840
Barcelona;Rusia;Julio;4.247
Barcelona;Rusia;Agosto;5.280
Barcelona;Rusia;Septiembre;3.642
Barcelona;Rusia;Octubre;2.065
Barcelona;Rusia;Noviembre;2.340
Barcelona;Rusia;Diciembre;1.465
Barcelona;Suiza;Enero;643
Barcelona;Suiza;Febrero;1.352
Barcelona;Suiza;Marzo;1.682
Barcelona;Suiza;Abril;1.889
Barcelona;Suiza;Mayo;2.157
Barcelona;Suiza;Junio;2.116
Barcelona;Suiza;Julio;1.812
Barcelona;Suiza;Agosto;1.509
Barcelona;Suiza;Septiembre;1.072
Barcelona;Suiza;Octubre;2.768
Barcelona;Suiza;Noviembre;770
Barcelona;Suiza;Diciembre;633
Barcelona;Resto de Europa;Enero;1.415
Barcelona;Resto de Europa;Febrero;1.067
Barcelona;Resto de Europa;Marzo;1.590
Barcelona;Resto de Europa;Abril;1.560
Barcelona;Resto de Europa;Mayo;1.532
Barcelona;Resto de Europa;Junio;2.178
Barcelona;Resto de Europa;Julio;1.490
Barcelona;Resto de Europa;Agosto;2.243
Barcelona;Resto de Europa;Septiembre;2.701
Barcelona;Resto de Europa;Octubre;2.051
Barcelona;Resto de Europa;Noviembre;1.953
Barcelona;Resto de Europa;Diciembre;1.322
Barcelona;Estados Unidos;Enero;3.758
