Provincias;País de residencia;Meses;Total
08 Barcelona;Reino Unido;Noviembre;2.493
08 Barcelona;Reino Unido;Diciembre;2.373
08 Barcelona;Rusia;Enero;2.460
08 Barcelona;Rusia;Febrero;1.652
08 Barcelona;Rusia;Marzo;821
08 Barcelona;Rusia;Abril;0
08 Barcelona;Rusia;Mayo;..
08 Barcelona;Rusia;Junio;..
08 Barcelona;Rusia;Julio;272
08 Barcelona;Rusia;Agosto;345
08 Barcelona;Rusia;Septiembre;572
08 Barcelona;Rusia;Octubre;521
08 Barcelona;Rusia;Noviembre;565
08 Barcelona;Rusia;Diciembre;515
08 Barcelona;Suiza;Enero;563
08 Barcelona;Suiza;Febrero;675
08 Barcelona;Suiza;Marzo;170
08 Barcelona;Suiza;Abril;0
08 Barcelona;Suiza;Mayo;..
08 Barcelona;Suiza;Junio;..
08 Barcelona;Suiza;Julio;368
08 Barcelona;Suiza;Agosto;111
08 Barcelona;Suiza;Septiembre;180
08 Barcelona;Suiza;Octubre;..
08 Barcelona;Suiza;Noviembre;..
08 Barcelona;Suiza;Diciembre;..
08 Barcelona;Resto de Europa;Enero;2.789
08 Barcelona;Resto de Europa;Febrero;2.063
08 Barcelona;Resto de Europa;Marzo;533
08 Barcelona;Resto de Europa;Abril;0
08 Barcelona;Resto de Europa;Mayo;..
08 Barcelona;Resto de Europa;Junio;..
08 Barcelona;Resto de Europa;Julio;562
08 Barcelona;Resto de Europa;Agosto;370
08 Barcelona;Resto de Europa;Septiembre;624
08 Barcelona;Resto de Europa;Octubre;487
08 Barcelona;Resto de Europa;Noviembre;593
08 Barcelona;Resto de Europa;Diciembre;581
08 Barcelona;Estados Unidos;Enero;1.932
08 Barcelona;Estados Unidos;Febrero;3.144
08 Barcelona;Estados Unidos;Marzo;1.378
08 Barcelona;Estados Unidos;Abril;0
08 Barcelona;Estados Unidos;Mayo;..
08 Barcelona;Estados Unidos;Junio;..
08 Barcelona;Estados Unidos;Julio;205
08 Barcelona;Estados Unidos;Agosto;95
08 Barcelona;Estados Unidos;Septiembre;613
08 Barcelona;Estados Unidos;Octubre;681
08 Barcelona;Estados Unidos;Noviembre;638
08 Barcelona;Estados Unidos;Diciembre;663
08 Barcelona;Resto de América;Enero;7.417
08 Barcelona;Resto de América;Febrero;6.735
08 Barcelona;Resto de América;Marzo;3.464
08 Barcelona;Resto de América;Abril;0
08 Barcelona;Resto de América;Mayo;..
08 Barcelona;Resto de América;Junio;..
08 Barcelona;Resto de América;Julio;2.380
08 Barcelona;Resto de América;Agosto;2.244
08 Barcelona;Resto de América;Septiembre;3.493
08 Barcelona;Resto de América;Octubre;3.764
08 Barcelona;Resto de América;Noviembre;3.448
08 Barcelona;Resto de América;Diciembre;3.768
08 Barcelona;Países Africanos;Enero;1.467
08 Barcelona;Países Africanos;Febrero;1.520
08 Barcelona;Países Africanos;Marzo;963
08 Barcelona;Países Africanos;Abril;0
08 Barcelona;Países Africanos;Mayo;..
08 Barcelona;Países Africanos;Junio;..
08 Barcelona;Países Africanos;Julio;383
08 Barcelona;Países Africanos;Agosto;831
08 Barcelona;Países Africanos;Septiembre;1.228
08 Barcelona;Países Africanos;Octubre;1.128
08 Barcelona;Países Africanos;Noviembre;1.221
08 Barcelona;Países Africanos;Diciembre;800
08 Barcelona;Resto del mundo;Enero;14.560
08 Barcelona;Resto del mundo;Febrero;7.994
08 Barcelona;Resto del mundo;Marzo;3.561
08 Barcelona;Resto del mundo;Abril;0
08 Barcelona;Resto del mundo;Mayo;..
08 Barcelona;Resto del mundo;Junio;..
08 Barcelona;Resto del mundo;Julio;519
08 Barcelona;Resto del mundo;Agosto;412
08 Barcelona;Resto del mundo;Septiembre;6.047
08 Barcelona;Resto del mundo;Octubre;4.959
08 Barcelona;Resto del mundo;Noviembre;5.285
08 Barcelona;Resto del mundo;Diciembre;3.818
17 Girona;Total;Enero;16.998
17 Girona;Total;Febrero;23.812
17 Girona;Total;Marzo;6.145
17 Girona;Total;Abril;0
17 Girona;Total;Mayo;..
17 Girona;Total;Junio;28.895
17 Girona;Total;Julio;292.960
17 Girona;Total;Agosto;515.465
17 Girona;Total;Septiembre;116.361
17 Girona;Total;Octubre;19.253
17 Girona;Total;Noviembre;5.857
17 Girona;Total;Diciembre;7.795
17 Girona;Españoles;Enero;11.011
17 Girona;Españoles;Febrero;12.308
17 Girona;Españoles;Marzo;4.351
17 Girona;Españoles;Abril;0
17 Girona;Españoles;Mayo;..
17 Girona;Españoles;Junio;24.113
17 Girona;Españoles;Julio;140.100
17 Girona;Españoles;Agosto;334.960
17 Girona;Españoles;Septiembre;84.682
17 Girona;Españoles;Octubre;14.280
17 Girona;Españoles;Noviembre;4.860
17 Girona;Españoles;Diciembre;7.298
17 Girona;Extranjeros;Enero;5.987
17 Girona;Extranjeros;Febrero;11.504
17 Girona;Extranjeros;Marzo;1.794
17 Girona;Extranjeros;Abril;0
17 Girona;Extranjeros;Mayo;..
17 Girona;Extranjeros;Junio;4.782
17 Girona;Extranjeros;Julio;152.861
17 Girona;Extranjeros;Agosto;180.504
17 Girona;Extranjeros;Septiembre;31.679
17 Girona;Extranjeros;Octubre;4.973
17 Girona;Extranjeros;Noviembre;997
17 Girona;Extranjeros;Diciembre;496
17 Girona;Unión Europea27 (sin España);Enero;4.620
17 Girona;Unión Europea27 (sin España);Febrero;8.545
17 Girona;Unión Europea27 (sin España);Marzo;1.278
17 Girona;Unión Europea27 (sin España);Abril;0
17 Girona;Unión Europea27 (sin España);Mayo;..
17 Girona;Unión Europea27 (sin España);Junio;..
17 Girona;Unión Europea27 (sin España);Julio;143.662
17 Girona;Unión Europea27 (sin España);Agosto;173.356
17 Girona;Unión Europea27 (sin España);Septiembre;28.426
17 Girona;Unión Europea27 (sin España);Octubre;3.991
17 Girona;Unión Europea27 (sin España);Noviembre;547
17 Girona;Unión Europea27 (sin España);Diciembre;356
17 Girona;Alemania;Enero;1.012
17 Girona;Alemania;Febrero;2.961
17 Girona;Alemania;Marzo;147
17 Girona;Alemania;Abril;0
17 Girona;Alemania;Mayo;..
17 Girona;Alemania;Junio;..
17 Girona;Alemania;Julio;22.011
17 Girona;Alemania;Agosto;7.931
17 Girona;Alemania;Septiembre;4.836
17 Girona;Alemania;Octubre;676
17 Girona;Alemania;Noviembre;..
17 Girona;Alemania;Diciembre;44
17 Girona;Austria;Enero;..
17 Girona;Austria;Febrero;..
17 Girona;Austria;Marzo;..
17 Girona;Austria;Abril;0
17 Girona;Austria;Mayo;..
17 Girona;Austria;Junio;..
17 Girona;Austria;Julio;113
17 Girona;Austria;Agosto;225
17 Girona;Austria;Septiembre;..
17 Girona;Austria;Octubre;..
17 Girona;Austria;Noviembre;..
17 Girona;Austria;Diciembre;..
17 Girona;Bélgica;Enero;86
17 Girona;Bélgica;Febrero;196
17 Girona;Bélgica;Marzo;128
17 Girona;Bélgica;Abril;0
17 Girona;Bélgica;Mayo;..
17 Girona;Bélgica;Junio;..
17 Girona;Bélgica;Julio;18.169
17 Girona;Bélgica;Agosto;3.960
17 Girona;Bélgica;Septiembre;1.783
17 Girona;Bélgica;Octubre;122
17 Girona;Bélgica;Noviembre;..
17 Girona;Bélgica;Diciembre;24
17 Girona;Dinamarca;Enero;..
17 Girona;Dinamarca;Febrero;96
17 Girona;Dinamarca;Marzo;..
17 Girona;Dinamarca;Abril;0
17 Girona;Dinamarca;Mayo;..
17 Girona;Dinamarca;Junio;..
17 Girona;Dinamarca;Julio;62
17 Girona;Dinamarca;Agosto;..
17 Girona;Dinamarca;Septiembre;..
17 Girona;Dinamarca;Octubre;..
17 Girona;Dinamarca;Noviembre;..
17 Girona;Dinamarca;Diciembre;..
17 Girona;Finlandia;Enero;125
17 Girona;Finlandia;Febrero;..
17 Girona;Finlandia;Marzo;40
17 Girona;Finlandia;Abril;0
17 Girona;Finlandia;Mayo;..
17 Girona;Finlandia;Junio;..
17 Girona;Finlandia;Julio;42
17 Girona;Finlandia;Agosto;..
17 Girona;Finlandia;Septiembre;..
17 Girona;Finlandia;Octubre;..
17 Girona;Finlandia;Noviembre;..
17 Girona;Finlandia;Diciembre;..
17 Girona;Francia;Enero;2.186
17 Girona;Francia;Febrero;2.983
17 Girona;Francia;Marzo;806
17 Girona;Francia;Abril;0
17 Girona;Francia;Mayo;..
17 Girona;Francia;Junio;..
17 Girona;Francia;Julio;78.779
17 Girona;Francia;Agosto;148.783
17 Girona;Francia;Septiembre;19.129
17 Girona;Francia;Octubre;2.464
17 Girona;Francia;Noviembre;305
17 Girona;Francia;Diciembre;233
17 Girona;Grecia;Enero;..
17 Girona;Grecia;Febrero;..
17 Girona;Grecia;Marzo;..
17 Girona;Grecia;Abril;0
17 Girona;Grecia;Mayo;..
17 Girona;Grecia;Junio;..
17 Girona;Grecia;Julio;..
17 Girona;Grecia;Agosto;..
17 Girona;Grecia;Septiembre;..
17 Girona;Grecia;Octubre;..
17 Girona;Grecia;Noviembre;..
17 Girona;Grecia;Diciembre;..
17 Girona;Irlanda;Enero;47
17 Girona;Irlanda;Febrero;..
17 Girona;Irlanda;Marzo;..
17 Girona;Irlanda;Abril;0
17 Girona;Irlanda;Mayo;..
17 Girona;Irlanda;Junio;..
17 Girona;Irlanda;Julio;594
17 Girona;Irlanda;Agosto;89
17 Girona;Irlanda;Septiembre;..
17 Girona;Irlanda;Octubre;22
17 Girona;Irlanda;Noviembre;..
17 Girona;Irlanda;Diciembre;..
17 Girona;Italia;Enero;131
17 Girona;Italia;Febrero;281
17 Girona;Italia;Marzo;24
17 Girona;Italia;Abril;0
17 Girona;Italia;Mayo;..
17 Girona;Italia;Junio;..
17 Girona;Italia;Julio;1.049
17 Girona;Italia;Agosto;2.001
17 Girona;Italia;Septiembre;267
17 Girona;Italia;Octubre;69
17 Girona;Italia;Noviembre;24
17 Girona;Italia;Diciembre;..
17 Girona;Luxemburgo;Enero;..
17 Girona;Luxemburgo;Febrero;..
17 Girona;Luxemburgo;Marzo;..
17 Girona;Luxemburgo;Abril;0
17 Girona;Luxemburgo;Mayo;..
17 Girona;Luxemburgo;Junio;..
17 Girona;Luxemburgo;Julio;..
17 Girona;Luxemburgo;Agosto;301
17 Girona;Luxemburgo;Septiembre;243
17 Girona;Luxemburgo;Octubre;..
17 Girona;Luxemburgo;Noviembre;..
17 Girona;Luxemburgo;Diciembre;..
17 Girona;Países Bajos;Enero;140
17 Girona;Países Bajos;Febrero;623
17 Girona;Países Bajos;Marzo;79
17 Girona;Países Bajos;Abril;0
17 Girona;Países Bajos;Mayo;..
17 Girona;Países Bajos;Junio;..
17 Girona;Países Bajos;Julio;19.852
17 Girona;Países Bajos;Agosto;7.570
17 Girona;Países Bajos;Septiembre;548
17 Girona;Países Bajos;Octubre;..
17 Girona;Países Bajos;Noviembre;..
17 Girona;Países Bajos;Diciembre;..
17 Girona;Polonia;Enero;483
17 Girona;Polonia;Febrero;622
17 Girona;Polonia;Marzo;..
17 Girona;Polonia;Abril;0
17 Girona;Polonia;Mayo;..
17 Girona;Polonia;Junio;..
17 Girona;Polonia;Julio;385
17 Girona;Polonia;Agosto;116
17 Girona;Polonia;Septiembre;47
17 Girona;Polonia;Octubre;..
17 Girona;Polonia;Noviembre;..
17 Girona;Polonia;Diciembre;..
17 Girona;Portugal;Enero;159
17 Girona;Portugal;Febrero;470
17 Girona;Portugal;Marzo;..
17 Girona;Portugal;Abril;0
17 Girona;Portugal;Mayo;..
17 Girona;Portugal;Junio;..
17 Girona;Portugal;Julio;184
17 Girona;Portugal;Agosto;403
17 Girona;Portugal;Septiembre;210
17 Girona;Portugal;Octubre;53
17 Girona;Portugal;Noviembre;..
17 Girona;Portugal;Diciembre;..
17 Girona;Republica Checa;Enero;..
17 Girona;Republica Checa;Febrero;91
17 Girona;Republica Checa;Marzo;..
17 Girona;Republica Checa;Abril;0
17 Girona;Republica Checa;Mayo;..
17 Girona;Republica Checa;Junio;..
17 Girona;Republica Checa;Julio;399
17 Girona;Republica Checa;Agosto;56
17 Girona;Republica Checa;Septiembre;101
17 Girona;Republica Checa;Octubre;..
17 Girona;Republica Checa;Noviembre;..
17 Girona;Republica Checa;Diciembre;..
17 Girona;Suecia;Enero;..
17 Girona;Suecia;Febrero;..
17 Girona;Suecia;Marzo;..
17 Girona;Suecia;Abril;0
17 Girona;Suecia;Mayo;..
17 Girona;Suecia;Junio;..
17 Girona;Suecia;Julio;148
17 Girona;Suecia;Agosto;..
17 Girona;Suecia;Septiembre;..
17 Girona;Suecia;Octubre;..
17 Girona;Suecia;Noviembre;..
17 Girona;Suecia;Diciembre;..
17 Girona;Resto de la UE;Enero;243
17 Girona;Resto de la UE;Febrero;212
17 Girona;Resto de la UE;Marzo;..
17 Girona;Resto de la UE;Abril;0
17 Girona;Resto de la UE;Mayo;..
17 Girona;Resto de la UE;Junio;..
17 Girona;Resto de la UE;Julio;1.875
17 Girona;Resto de la UE;Agosto;1.904
17 Girona;Resto de la UE;Septiembre;1.077
17 Girona;Resto de la UE;Octubre;560
17 Girona;Resto de la UE;Noviembre;..
17 Girona;Resto de la UE;Diciembre;..
17 Girona;Noruega;Enero;..
17 Girona;Noruega;Febrero;..
17 Girona;Noruega;Marzo;..
17 Girona;Noruega;Abril;0
17 Girona;Noruega;Mayo;..
17 Girona;Noruega;Junio;..
17 Girona;Noruega;Julio;..
17 Girona;Noruega;Agosto;..
17 Girona;Noruega;Septiembre;..
17 Girona;Noruega;Octubre;..
17 Girona;Noruega;Noviembre;..
17 Girona;Noruega;Diciembre;..
17 Girona;Reino Unido;Enero;50
17 Girona;Reino Unido;Febrero;1.068
17 Girona;Reino Unido;Marzo;46
17 Girona;Reino Unido;Abril;0
17 Girona;Reino Unido;Mayo;..
17 Girona;Reino Unido;Junio;..
17 Girona;Reino Unido;Julio;2.465
17 Girona;Reino Unido;Agosto;1.610
17 Girona;Reino Unido;Septiembre;1.123
17 Girona;Reino Unido;Octubre;307
17 Girona;Reino Unido;Noviembre;..
17 Girona;Reino Unido;Diciembre;..
17 Girona;Rusia;Enero;200
17 Girona;Rusia;Febrero;383
17 Girona;Rusia;Marzo;10
17 Girona;Rusia;Abril;0
17 Girona;Rusia;Mayo;..
17 Girona;Rusia;Junio;..
17 Girona;Rusia;Julio;172
17 Girona;Rusia;Agosto;141
17 Girona;Rusia;Septiembre;..
17 Girona;Rusia;Octubre;28
17 Girona;Rusia;Noviembre;..
17 Girona;Rusia;Diciembre;..
17 Girona;Suiza;Enero;71
17 Girona;Suiza;Febrero;61
17 Girona;Suiza;Marzo;..
17 Girona;Suiza;Abril;0
17 Girona;Suiza;Mayo;..
17 Girona;Suiza;Junio;..
17 Girona;Suiza;Julio;2.175
17 Girona;Suiza;Agosto;1.236
17 Girona;Suiza;Septiembre;109
17 Girona;Suiza;Octubre;192
17 Girona;Suiza;Noviembre;..
17 Girona;Suiza;Diciembre;..
17 Girona;Resto de Europa;Enero;68
17 Girona;Resto de Europa;Febrero;..
17 Girona;Resto de Europa;Marzo;273
17 Girona;Resto de Europa;Abril;0
17 Girona;Resto de Europa;Mayo;..
17 Girona;Resto de Europa;Junio;..
17 Girona;Resto de Europa;Julio;2.869
17 Girona;Resto de Europa;Agosto;1.253
17 Girona;Resto de Europa;Septiembre;453
17 Girona;Resto de Europa;Octubre;69
17 Girona;Resto de Europa;Noviembre;..
17 Girona;Resto de Europa;Diciembre;..
17 Girona;Estados Unidos;Enero;53
17 Girona;Estados Unidos;Febrero;84
17 Girona;Estados Unidos;Marzo;46
17 Girona;Estados Unidos;Abril;0
17 Girona;Estados Unidos;Mayo;..
17 Girona;Estados Unidos;Junio;..
17 Girona;Estados Unidos;Julio;254
17 Girona;Estados Unidos;Agosto;77
17 Girona;Estados Unidos;Septiembre;46
17 Girona;Estados Unidos;Octubre;..
17 Girona;Estados Unidos;Noviembre;..
17 Girona;Estados Unidos;Diciembre;..
17 Girona;Resto de América;Enero;363
17 Girona;Resto de América;Febrero;321
17 Girona;Resto de América;Marzo;100
17 Girona;Resto de América;Abril;0
17 Girona;Resto de América;Mayo;..
17 Girona;Resto de América;Junio;..
17 Girona;Resto de América;Julio;656
17 Girona;Resto de América;Agosto;1.057
17 Girona;Resto de América;Septiembre;349
17 Girona;Resto de América;Octubre;267
17 Girona;Resto de América;Noviembre;..
17 Girona;Resto de América;Diciembre;121
17 Girona;Países Africanos;Enero;97
17 Girona;Países Africanos;Febrero;..
17 Girona;Países Africanos;Marzo;..
17 Girona;Países Africanos;Abril;0
17 Girona;Países Africanos;Mayo;..
17 Girona;Países Africanos;Junio;..
17 Girona;Países Africanos;Julio;308
17 Girona;Países Africanos;Agosto;1.346
17 Girona;Países Africanos;Septiembre;296
17 Girona;Países Africanos;Octubre;57
17 Girona;Países Africanos;Noviembre;..
17 Girona;Países Africanos;Diciembre;..
17 Girona;Resto del mundo;Enero;464
17 Girona;Resto del mundo;Febrero;972
17 Girona;Resto del mundo;Marzo;..
17 Girona;Resto del mundo;Abril;0
17 Girona;Resto del mundo;Mayo;..
17 Girona;Resto del mundo;Junio;..
17 Girona;Resto del mundo;Julio;300
17 Girona;Resto del mundo;Agosto;411
17 Girona;Resto del mundo;Septiembre;875
17 Girona;Resto del mundo;Octubre;61
17 Girona;Resto del mundo;Noviembre;..
17 Girona;Resto del mundo;Diciembre;..
28 Madrid;Total;Enero;160.108
28 Madrid;Total;Febrero;154.758
28 Madrid;Total;Marzo;61.488
28 Madrid;Total;Abril;0
28 Madrid;Total;Mayo;..
28 Madrid;Total;Junio;46.197
28 Madrid;Total;Julio;60.766
28 Madrid;Total;Agosto;62.355
28 Madrid;Total;Septiembre;63.817
28 Madrid;Total;Octubre;59.315
28 Madrid;Total;Noviembre;60.504
28 Madrid;Total;Diciembre;79.473
28 Madrid;Españoles;Enero;67.822
28 Madrid;Españoles;Febrero;68.363
28 Madrid;Españoles;Marzo;27.695
28 Madrid;Españoles;Abril;0
28 Madrid;Españoles;Mayo;..
28 Madrid;Españoles;Junio;27.413
28 Madrid;Españoles;Julio;38.982
28 Madrid;Españoles;Agosto;38.002
28 Madrid;Españoles;Septiembre;41.540
28 Madrid;Españoles;Octubre;36.968
28 Madrid;Españoles;Noviembre;41.122
28 Madrid;Españoles;Diciembre;54.617
28 Madrid;Extranjeros;Enero;92.286
28 Madrid;Extranjeros;Febrero;86.396
28 Madrid;Extranjeros;Marzo;33.793
28 Madrid;Extranjeros;Abril;0
28 Madrid;Extranjeros;Mayo;..
28 Madrid;Extranjeros;Junio;18.784
28 Madrid;Extranjeros;Julio;21.784
28 Madrid;Extranjeros;Agosto;24.353
28 Madrid;Extranjeros;Septiembre;22.276
28 Madrid;Extranjeros;Octubre;22.348
28 Madrid;Extranjeros;Noviembre;19.381
28 Madrid;Extranjeros;Diciembre;24.856
28 Madrid;Unión Europea27 (sin España);Enero;26.421
28 Madrid;Unión Europea27 (sin España);Febrero;25.642
28 Madrid;Unión Europea27 (sin España);Marzo;10.608
28 Madrid;Unión Europea27 (sin España);Abril;0
28 Madrid;Unión Europea27 (sin España);Mayo;..
28 Madrid;Unión Europea27 (sin España);Junio;..
28 Madrid;Unión Europea27 (sin España);Julio;6.514
28 Madrid;Unión Europea27 (sin España);Agosto;7.990
28 Madrid;Unión Europea27 (sin España);Septiembre;7.529
28 Madrid;Unión Europea27 (sin España);Octubre;7.002
28 Madrid;Unión Europea27 (sin España);Noviembre;6.390
28 Madrid;Unión Europea27 (sin España);Diciembre;7.395
28 Madrid;Alemania;Enero;1.562
28 Madrid;Alemania;Febrero;1.735
28 Madrid;Alemania;Marzo;548
28 Madrid;Alemania;Abril;0
28 Madrid;Alemania;Mayo;..
28 Madrid;Alemania;Junio;..
28 Madrid;Alemania;Julio;402
28 Madrid;Alemania;Agosto;340
28 Madrid;Alemania;Septiembre;388
28 Madrid;Alemania;Octubre;327
28 Madrid;Alemania;Noviembre;235
28 Madrid;Alemania;Diciembre;244
28 Madrid;Austria;Enero;386
28 Madrid;Austria;Febrero;497
28 Madrid;Austria;Marzo;188
28 Madrid;Austria;Abril;0
28 Madrid;Austria;Mayo;..
28 Madrid;Austria;Junio;..
28 Madrid;Austria;Julio;..
28 Madrid;Austria;Agosto;27
28 Madrid;Austria;Septiembre;103
28 Madrid;Austria;Octubre;..
28 Madrid;Austria;Noviembre;23
28 Madrid;Austria;Diciembre;..
28 Madrid;Bélgica;Enero;773
28 Madrid;Bélgica;Febrero;889
28 Madrid;Bélgica;Marzo;940
28 Madrid;Bélgica;Abril;0
28 Madrid;Bélgica;Mayo;..
28 Madrid;Bélgica;Junio;..
28 Madrid;Bélgica;Julio;86
28 Madrid;Bélgica;Agosto;70
28 Madrid;Bélgica;Septiembre;106
28 Madrid;Bélgica;Octubre;32
28 Madrid;Bélgica;Noviembre;54
28 Madrid;Bélgica;Diciembre;..
28 Madrid;Dinamarca;Enero;297
28 Madrid;Dinamarca;Febrero;851
28 Madrid;Dinamarca;Marzo;99
28 Madrid;Dinamarca;Abril;0
28 Madrid;Dinamarca;Mayo;..
28 Madrid;Dinamarca;Junio;..
28 Madrid;Dinamarca;Julio;24
28 Madrid;Dinamarca;Agosto;..
28 Madrid;Dinamarca;Septiembre;..
28 Madrid;Dinamarca;Octubre;..
28 Madrid;Dinamarca;Noviembre;..
28 Madrid;Dinamarca;Diciembre;..
28 Madrid;Finlandia;Enero;132
28 Madrid;Finlandia;Febrero;319
28 Madrid;Finlandia;Marzo;..
28 Madrid;Finlandia;Abril;0
28 Madrid;Finlandia;Mayo;..
28 Madrid;Finlandia;Junio;..
28 Madrid;Finlandia;Julio;..
28 Madrid;Finlandia;Agosto;..
28 Madrid;Finlandia;Septiembre;..
28 Madrid;Finlandia;Octubre;..
28 Madrid;Finlandia;Noviembre;..
28 Madrid;Finlandia;Diciembre;..
28 Madrid;Francia;Enero;4.712
28 Madrid;Francia;Febrero;4.312
28 Madrid;Francia;Marzo;2.522
28 Madrid;Francia;Abril;0
28 Madrid;Francia;Mayo;..
28 Madrid;Francia;Junio;..
28 Madrid;Francia;Julio;1.197
28 Madrid;Francia;Agosto;1.595
28 Madrid;Francia;Septiembre;1.714
28 Madrid;Francia;Octubre;1.212
28 Madrid;Francia;Noviembre;804
28 Madrid;Francia;Diciembre;1.121
28 Madrid;Grecia;Enero;354
28 Madrid;Grecia;Febrero;395
28 Madrid;Grecia;Marzo;64
28 Madrid;Grecia;Abril;0
28 Madrid;Grecia;Mayo;..
28 Madrid;Grecia;Junio;..
28 Madrid;Grecia;Julio;35
28 Madrid;Grecia;Agosto;13
28 Madrid;Grecia;Septiembre;26
28 Madrid;Grecia;Octubre;..
28 Madrid;Grecia;Noviembre;..
28 Madrid;Grecia;Diciembre;..
28 Madrid;Irlanda;Enero;773
28 Madrid;Irlanda;Febrero;657
28 Madrid;Irlanda;Marzo;176
28 Madrid;Irlanda;Abril;0
28 Madrid;Irlanda;Mayo;..
28 Madrid;Irlanda;Junio;..
28 Madrid;Irlanda;Julio;..
28 Madrid;Irlanda;Agosto;65
28 Madrid;Irlanda;Septiembre;168
28 Madrid;Irlanda;Octubre;..
28 Madrid;Irlanda;Noviembre;..
28 Madrid;Irlanda;Diciembre;..
28 Madrid;Italia;Enero;7.621
28 Madrid;Italia;Febrero;6.365
28 Madrid;Italia;Marzo;2.599
28 Madrid;Italia;Abril;0
28 Madrid;Italia;Mayo;..
28 Madrid;Italia;Junio;..
28 Madrid;Italia;Julio;2.121
28 Madrid;Italia;Agosto;2.599
28 Madrid;Italia;Septiembre;2.562
28 Madrid;Italia;Octubre;2.801
28 Madrid;Italia;Noviembre;2.300
28 Madrid;Italia;Diciembre;2.830
28 Madrid;Luxemburgo;Enero;..
28 Madrid;Luxemburgo;Febrero;115
28 Madrid;Luxemburgo;Marzo;237
28 Madrid;Luxemburgo;Abril;0
28 Madrid;Luxemburgo;Mayo;..
28 Madrid;Luxemburgo;Junio;..
28 Madrid;Luxemburgo;Julio;..
28 Madrid;Luxemburgo;Agosto;77
28 Madrid;Luxemburgo;Septiembre;..
28 Madrid;Luxemburgo;Octubre;..
28 Madrid;Luxemburgo;Noviembre;..
28 Madrid;Luxemburgo;Diciembre;..
28 Madrid;Países Bajos;Enero;2.118
28 Madrid;Países Bajos;Febrero;1.392
28 Madrid;Países Bajos;Marzo;560
28 Madrid;Países Bajos;Abril;0
28 Madrid;Países Bajos;Mayo;..
28 Madrid;Países Bajos;Junio;..
28 Madrid;Países Bajos;Julio;243
28 Madrid;Países Bajos;Agosto;260
28 Madrid;Países Bajos;Septiembre;108
28 Madrid;Países Bajos;Octubre;145
28 Madrid;Países Bajos;Noviembre;132
28 Madrid;Países Bajos;Diciembre;178
28 Madrid;Polonia;Enero;715
28 Madrid;Polonia;Febrero;788
28 Madrid;Polonia;Marzo;..
28 Madrid;Polonia;Abril;0
28 Madrid;Polonia;Mayo;..
28 Madrid;Polonia;Junio;..
28 Madrid;Polonia;Julio;28
28 Madrid;Polonia;Agosto;129
28 Madrid;Polonia;Septiembre;193
28 Madrid;Polonia;Octubre;95
28 Madrid;Polonia;Noviembre;132
28 Madrid;Polonia;Diciembre;78
28 Madrid;Portugal;Enero;3.933
28 Madrid;Portugal;Febrero;3.668
28 Madrid;Portugal;Marzo;1.070
28 Madrid;Portugal;Abril;0
28 Madrid;Portugal;Mayo;..
28 Madrid;Portugal;Junio;..
28 Madrid;Portugal;Julio;1.303
28 Madrid;Portugal;Agosto;1.552
28 Madrid;Portugal;Septiembre;1.470
28 Madrid;Portugal;Octubre;1.474
28 Madrid;Portugal;Noviembre;1.647
28 Madrid;Portugal;Diciembre;1.696
28 Madrid;Republica Checa;Enero;185
28 Madrid;Republica Checa;Febrero;472
28 Madrid;Republica Checa;Marzo;..
28 Madrid;Republica Checa;Abril;0
28 Madrid;Republica Checa;Mayo;..
28 Madrid;Republica Checa;Junio;..
28 Madrid;Republica Checa;Julio;15
28 Madrid;Republica Checa;Agosto;116
28 Madrid;Republica Checa;Septiembre;..
28 Madrid;Republica Checa;Octubre;..
28 Madrid;Republica Checa;Noviembre;..
28 Madrid;Republica Checa;Diciembre;..
28 Madrid;Suecia;Enero;328
28 Madrid;Suecia;Febrero;326
28 Madrid;Suecia;Marzo;44
28 Madrid;Suecia;Abril;0
28 Madrid;Suecia;Mayo;..
28 Madrid;Suecia;Junio;..
28 Madrid;Suecia;Julio;20
28 Madrid;Suecia;Agosto;94
28 Madrid;Suecia;Septiembre;..
28 Madrid;Suecia;Octubre;..
28 Madrid;Suecia;Noviembre;..
28 Madrid;Suecia;Diciembre;..
28 Madrid;Resto de la UE;Enero;2.524
28 Madrid;Resto de la UE;Febrero;2.859
28 Madrid;Resto de la UE;Marzo;1.424
28 Madrid;Resto de la UE;Abril;0
28 Madrid;Resto de la UE;Mayo;..
28 Madrid;Resto de la UE;Junio;..
28 Madrid;Resto de la UE;Julio;940
28 Madrid;Resto de la UE;Agosto;1.052
28 Madrid;Resto de la UE;Septiembre;598
28 Madrid;Resto de la UE;Octubre;693
28 Madrid;Resto de la UE;Noviembre;1.023
28 Madrid;Resto de la UE;Diciembre;1.113
28 Madrid;Noruega;Enero;210
28 Madrid;Noruega;Febrero;395
28 Madrid;Noruega;Marzo;289
28 Madrid;Noruega;Abril;0
28 Madrid;Noruega;Mayo;..
28 Madrid;Noruega;Junio;..
28 Madrid;Noruega;Julio;..
28 Madrid;Noruega;Agosto;..
28 Madrid;Noruega;Septiembre;..
28 Madrid;Noruega;Octubre;..
28 Madrid;Noruega;Noviembre;..
28 Madrid;Noruega;Diciembre;..
28 Madrid;Reino Unido;Enero;3.661
28 Madrid;Reino Unido;Febrero;4.275
28 Madrid;Reino Unido;Marzo;2.261
28 Madrid;Reino Unido;Abril;0
28 Madrid;Reino Unido;Mayo;..
