Provincias;País de residencia;Meses;Total
Balears, Illes;Unión Europea (sin España);Agosto;1.727.729
Balears, Illes;Unión Europea (sin España);Septiembre;1.376.650
Balears, Illes;Unión Europea (sin España);Octubre;776.595
Balears, Illes;Unión Europea (sin España);Noviembre;29.521
Balears, Illes;Unión Europea (sin España);Diciembre;18.075
Balears, Illes;Alemania;Enero;12.234
Balears, Illes;Alemania;Febrero;17.135
Balears, Illes;Alemania;Marzo;24.730
Balears, Illes;Alemania;Abril;94.078
Balears, Illes;Alemania;Mayo;202.879
Balears, Illes;Alemania;Junio;278.384
Balears, Illes;Alemania;Julio;339.365
Balears, Illes;Alemania;Agosto;287.380
Balears, Illes;Alemania;Septiembre;282.190
Balears, Illes;Alemania;Octubre;233.553
Balears, Illes;Alemania;Noviembre;15.079
Balears, Illes;Alemania;Diciembre;10.407
Balears, Illes;Austria;Enero;379
Balears, Illes;Austria;Febrero;374
Balears, Illes;Austria;Marzo;808
Balears, Illes;Austria;Abril;1.627
Balears, Illes;Austria;Mayo;3.659
Balears, Illes;Austria;Junio;4.671
Balears, Illes;Austria;Julio;7.456
Balears, Illes;Austria;Agosto;10.342
Balears, Illes;Austria;Septiembre;7.875
Balears, Illes;Austria;Octubre;3.114
Balears, Illes;Austria;Noviembre;830
Balears, Illes;Austria;Diciembre;104
Balears, Illes;Bélgica;Enero;139
Balears, Illes;Bélgica;Febrero;113
Balears, Illes;Bélgica;Marzo;298
Balears, Illes;Bélgica;Abril;2.649
Balears, Illes;Bélgica;Mayo;6.072
Balears, Illes;Bélgica;Junio;8.343
Balears, Illes;Bélgica;Julio;16.719
Balears, Illes;Bélgica;Agosto;9.524
Balears, Illes;Bélgica;Septiembre;8.819
Balears, Illes;Bélgica;Octubre;6.087
Balears, Illes;Bélgica;Noviembre;198
Balears, Illes;Bélgica;Diciembre;37
Balears, Illes;Dinamarca;Enero;96
Balears, Illes;Dinamarca;Febrero;473
Balears, Illes;Dinamarca;Marzo;770
Balears, Illes;Dinamarca;Abril;10.223
Balears, Illes;Dinamarca;Mayo;29.367
Balears, Illes;Dinamarca;Junio;38.381
Balears, Illes;Dinamarca;Julio;86.264
Balears, Illes;Dinamarca;Agosto;47.235
Balears, Illes;Dinamarca;Septiembre;39.692
Balears, Illes;Dinamarca;Octubre;15.443
Balears, Illes;Dinamarca;Noviembre;524
Balears, Illes;Dinamarca;Diciembre;212
Balears, Illes;Finlandia;Enero;888
Balears, Illes;Finlandia;Febrero;470
Balears, Illes;Finlandia;Marzo;1.137
Balears, Illes;Finlandia;Abril;3.674
Balears, Illes;Finlandia;Mayo;7.880
Balears, Illes;Finlandia;Junio;12.425
Balears, Illes;Finlandia;Julio;10.719
Balears, Illes;Finlandia;Agosto;8.040
Balears, Illes;Finlandia;Septiembre;11.061
Balears, Illes;Finlandia;Octubre;10.708
Balears, Illes;Finlandia;Noviembre;1.960
Balears, Illes;Finlandia;Diciembre;1.308
Balears, Illes;Francia;Enero;166
Balears, Illes;Francia;Febrero;461
Balears, Illes;Francia;Marzo;1.246
Balears, Illes;Francia;Abril;8.023
Balears, Illes;Francia;Mayo;31.683
Balears, Illes;Francia;Junio;44.850
Balears, Illes;Francia;Julio;71.051
Balears, Illes;Francia;Agosto;85.683
Balears, Illes;Francia;Septiembre;42.712
Balears, Illes;Francia;Octubre;16.760
Balears, Illes;Francia;Noviembre;646
Balears, Illes;Francia;Diciembre;423
Balears, Illes;Grecia;Enero;33
Balears, Illes;Grecia;Febrero;666
Balears, Illes;Grecia;Marzo;..
Balears, Illes;Grecia;Abril;..
Balears, Illes;Grecia;Mayo;180
Balears, Illes;Grecia;Junio;719
Balears, Illes;Grecia;Julio;403
Balears, Illes;Grecia;Agosto;1.196
Balears, Illes;Grecia;Septiembre;947
Balears, Illes;Grecia;Octubre;102
Balears, Illes;Grecia;Noviembre;..
Balears, Illes;Grecia;Diciembre;31
Balears, Illes;Irlanda;Enero;60
Balears, Illes;Irlanda;Febrero;264
Balears, Illes;Irlanda;Marzo;99
Balears, Illes;Irlanda;Abril;7.903
Balears, Illes;Irlanda;Mayo;39.875
Balears, Illes;Irlanda;Junio;54.493
Balears, Illes;Irlanda;Julio;62.343
Balears, Illes;Irlanda;Agosto;59.703
Balears, Illes;Irlanda;Septiembre;47.077
Balears, Illes;Irlanda;Octubre;21.717
Balears, Illes;Irlanda;Noviembre;..
Balears, Illes;Irlanda;Diciembre;..
Balears, Illes;Italia;Enero;189
Balears, Illes;Italia;Febrero;282
Balears, Illes;Italia;Marzo;555
Balears, Illes;Italia;Abril;2.833
Balears, Illes;Italia;Mayo;43.078
Balears, Illes;Italia;Junio;91.411
Balears, Illes;Italia;Julio;128.788
Balears, Illes;Italia;Agosto;180.856
Balears, Illes;Italia;Septiembre;76.925
Balears, Illes;Italia;Octubre;20.341
Balears, Illes;Italia;Noviembre;134
Balears, Illes;Italia;Diciembre;242
Balears, Illes;Luxemburgo;Enero;..
Balears, Illes;Luxemburgo;Febrero;..
Balears, Illes;Luxemburgo;Marzo;68
Balears, Illes;Luxemburgo;Abril;..
Balears, Illes;Luxemburgo;Mayo;697
Balears, Illes;Luxemburgo;Junio;1.738
Balears, Illes;Luxemburgo;Julio;5.544
Balears, Illes;Luxemburgo;Agosto;3.862
Balears, Illes;Luxemburgo;Septiembre;3.355
Balears, Illes;Luxemburgo;Octubre;218
Balears, Illes;Luxemburgo;Noviembre;..
Balears, Illes;Luxemburgo;Diciembre;..
Balears, Illes;Países Bajos;Enero;301
Balears, Illes;Países Bajos;Febrero;269
Balears, Illes;Países Bajos;Marzo;1.472
Balears, Illes;Países Bajos;Abril;6.735
Balears, Illes;Países Bajos;Mayo;82.289
Balears, Illes;Países Bajos;Junio;95.624
Balears, Illes;Países Bajos;Julio;117.733
Balears, Illes;Países Bajos;Agosto;118.917
Balears, Illes;Países Bajos;Septiembre;90.083
Balears, Illes;Países Bajos;Octubre;58.241
Balears, Illes;Países Bajos;Noviembre;1.300
Balears, Illes;Países Bajos;Diciembre;304
Balears, Illes;Polonia;Enero;271
Balears, Illes;Polonia;Febrero;228
Balears, Illes;Polonia;Marzo;562
Balears, Illes;Polonia;Abril;2.611
Balears, Illes;Polonia;Mayo;8.012
Balears, Illes;Polonia;Junio;14.763
Balears, Illes;Polonia;Julio;14.824
Balears, Illes;Polonia;Agosto;14.548
Balears, Illes;Polonia;Septiembre;14.066
Balears, Illes;Polonia;Octubre;9.746
Balears, Illes;Polonia;Noviembre;482
Balears, Illes;Polonia;Diciembre;242
Balears, Illes;Portugal;Enero;..
Balears, Illes;Portugal;Febrero;..
Balears, Illes;Portugal;Marzo;..
Balears, Illes;Portugal;Abril;466
Balears, Illes;Portugal;Mayo;1.316
Balears, Illes;Portugal;Junio;2.686
Balears, Illes;Portugal;Julio;2.666
Balears, Illes;Portugal;Agosto;3.077
Balears, Illes;Portugal;Septiembre;4.998
Balears, Illes;Portugal;Octubre;3.081
Balears, Illes;Portugal;Noviembre;98
Balears, Illes;Portugal;Diciembre;110
Balears, Illes;Reino Unido;Enero;3.089
Balears, Illes;Reino Unido;Febrero;4.714
Balears, Illes;Reino Unido;Marzo;9.555
Balears, Illes;Reino Unido;Abril;111.562
Balears, Illes;Reino Unido;Mayo;484.996
Balears, Illes;Reino Unido;Junio;679.450
Balears, Illes;Reino Unido;Julio;704.765
Balears, Illes;Reino Unido;Agosto;802.660
Balears, Illes;Reino Unido;Septiembre;639.092
Balears, Illes;Reino Unido;Octubre;346.691
Balears, Illes;Reino Unido;Noviembre;4.709
Balears, Illes;Reino Unido;Diciembre;2.557
Balears, Illes;Republica Checa;Enero;94
Balears, Illes;Republica Checa;Febrero;255
Balears, Illes;Republica Checa;Marzo;331
Balears, Illes;Republica Checa;Abril;392
Balears, Illes;Republica Checa;Mayo;5.891
Balears, Illes;Republica Checa;Junio;3.093
Balears, Illes;Republica Checa;Julio;5.236
Balears, Illes;Republica Checa;Agosto;3.638
Balears, Illes;Republica Checa;Septiembre;4.876
Balears, Illes;Republica Checa;Octubre;1.159
Balears, Illes;Republica Checa;Noviembre;..
Balears, Illes;Republica Checa;Diciembre;..
Balears, Illes;Suecia;Enero;1.844
Balears, Illes;Suecia;Febrero;2.609
Balears, Illes;Suecia;Marzo;3.285
Balears, Illes;Suecia;Abril;6.681
Balears, Illes;Suecia;Mayo;54.620
Balears, Illes;Suecia;Junio;85.109
Balears, Illes;Suecia;Julio;84.573
Balears, Illes;Suecia;Agosto;81.384
Balears, Illes;Suecia;Septiembre;86.435
Balears, Illes;Suecia;Octubre;22.125
Balears, Illes;Suecia;Noviembre;2.510
Balears, Illes;Suecia;Diciembre;1.389
Balears, Illes;Resto de la UE;Enero;173
Balears, Illes;Resto de la UE;Febrero;141
Balears, Illes;Resto de la UE;Marzo;341
Balears, Illes;Resto de la UE;Abril;3.128
Balears, Illes;Resto de la UE;Mayo;6.712
Balears, Illes;Resto de la UE;Junio;12.788
Balears, Illes;Resto de la UE;Julio;15.825
Balears, Illes;Resto de la UE;Agosto;9.682
Balears, Illes;Resto de la UE;Septiembre;16.446
Balears, Illes;Resto de la UE;Octubre;7.511
Balears, Illes;Resto de la UE;Noviembre;832
Balears, Illes;Resto de la UE;Diciembre;634
Balears, Illes;Noruega;Enero;590
Balears, Illes;Noruega;Febrero;940
Balears, Illes;Noruega;Marzo;1.328
Balears, Illes;Noruega;Abril;4.140
Balears, Illes;Noruega;Mayo;24.591
Balears, Illes;Noruega;Junio;50.125
Balears, Illes;Noruega;Julio;81.211
Balears, Illes;Noruega;Agosto;45.191
Balears, Illes;Noruega;Septiembre;36.316
Balears, Illes;Noruega;Octubre;19.875
Balears, Illes;Noruega;Noviembre;1.954
Balears, Illes;Noruega;Diciembre;1.344
Balears, Illes;Rusia;Enero;394
Balears, Illes;Rusia;Febrero;996
Balears, Illes;Rusia;Marzo;143
Balears, Illes;Rusia;Abril;540
Balears, Illes;Rusia;Mayo;4.765
Balears, Illes;Rusia;Junio;11.066
Balears, Illes;Rusia;Julio;5.791
Balears, Illes;Rusia;Agosto;9.513
Balears, Illes;Rusia;Septiembre;12.966
Balears, Illes;Rusia;Octubre;2.943
Balears, Illes;Rusia;Noviembre;268
Balears, Illes;Rusia;Diciembre;81
Balears, Illes;Suiza;Enero;588
Balears, Illes;Suiza;Febrero;531
Balears, Illes;Suiza;Marzo;1.080
Balears, Illes;Suiza;Abril;4.077
Balears, Illes;Suiza;Mayo;7.255
Balears, Illes;Suiza;Junio;14.288
Balears, Illes;Suiza;Julio;22.463
Balears, Illes;Suiza;Agosto;14.197
Balears, Illes;Suiza;Septiembre;12.396
Balears, Illes;Suiza;Octubre;13.014
Balears, Illes;Suiza;Noviembre;752
Balears, Illes;Suiza;Diciembre;793
Balears, Illes;Resto de Europa;Enero;273
Balears, Illes;Resto de Europa;Febrero;215
Balears, Illes;Resto de Europa;Marzo;1.014
Balears, Illes;Resto de Europa;Abril;1.317
Balears, Illes;Resto de Europa;Mayo;7.369
Balears, Illes;Resto de Europa;Junio;7.589
Balears, Illes;Resto de Europa;Julio;5.054
Balears, Illes;Resto de Europa;Agosto;6.505
Balears, Illes;Resto de Europa;Septiembre;5.629
Balears, Illes;Resto de Europa;Octubre;3.553
Balears, Illes;Resto de Europa;Noviembre;412
Balears, Illes;Resto de Europa;Diciembre;111
Balears, Illes;Estados Unidos;Enero;626
Balears, Illes;Estados Unidos;Febrero;250
Balears, Illes;Estados Unidos;Marzo;706
Balears, Illes;Estados Unidos;Abril;1.436
Balears, Illes;Estados Unidos;Mayo;4.945
Balears, Illes;Estados Unidos;Junio;5.052
Balears, Illes;Estados Unidos;Julio;5.788
Balears, Illes;Estados Unidos;Agosto;6.450
Balears, Illes;Estados Unidos;Septiembre;5.922
Balears, Illes;Estados Unidos;Octubre;2.503
Balears, Illes;Estados Unidos;Noviembre;738
Balears, Illes;Estados Unidos;Diciembre;99
Balears, Illes;Resto de América;Enero;728
Balears, Illes;Resto de América;Febrero;725
Balears, Illes;Resto de América;Marzo;1.290
Balears, Illes;Resto de América;Abril;936
Balears, Illes;Resto de América;Mayo;4.030
Balears, Illes;Resto de América;Junio;7.920
Balears, Illes;Resto de América;Julio;7.598
Balears, Illes;Resto de América;Agosto;11.534
Balears, Illes;Resto de América;Septiembre;7.483
Balears, Illes;Resto de América;Octubre;2.839
Balears, Illes;Resto de América;Noviembre;486
Balears, Illes;Resto de América;Diciembre;529
Balears, Illes;Países Africanos;Enero;64
Balears, Illes;Países Africanos;Febrero;43
Balears, Illes;Países Africanos;Marzo;129
Balears, Illes;Países Africanos;Abril;352
Balears, Illes;Países Africanos;Mayo;823
Balears, Illes;Países Africanos;Junio;1.416
Balears, Illes;Países Africanos;Julio;2.192
Balears, Illes;Países Africanos;Agosto;26.977
Balears, Illes;Países Africanos;Septiembre;1.191
Balears, Illes;Países Africanos;Octubre;928
Balears, Illes;Países Africanos;Noviembre;122
Balears, Illes;Países Africanos;Diciembre;82
Balears, Illes;Resto del mundo;Enero;350
Balears, Illes;Resto del mundo;Febrero;426
Balears, Illes;Resto del mundo;Marzo;625
Balears, Illes;Resto del mundo;Abril;1.760
Balears, Illes;Resto del mundo;Mayo;5.203
Balears, Illes;Resto del mundo;Junio;10.659
Balears, Illes;Resto del mundo;Julio;29.054
Balears, Illes;Resto del mundo;Agosto;14.432
Balears, Illes;Resto del mundo;Septiembre;8.122
Balears, Illes;Resto del mundo;Octubre;4.172
Balears, Illes;Resto del mundo;Noviembre;298
Balears, Illes;Resto del mundo;Diciembre;344
Barcelona;Total;Enero;128.848
Barcelona;Total;Febrero;125.041
Barcelona;Total;Marzo;146.415
Barcelona;Total;Abril;190.074
Barcelona;Total;Mayo;186.269
Barcelona;Total;Junio;195.000
Barcelona;Total;Julio;168.492
Barcelona;Total;Agosto;167.193
Barcelona;Total;Septiembre;194.629
Barcelona;Total;Octubre;176.865
Barcelona;Total;Noviembre;144.172
Barcelona;Total;Diciembre;146.601
Barcelona;Residentes en España;Enero;67.443
Barcelona;Residentes en España;Febrero;60.812
Barcelona;Residentes en España;Marzo;73.181
Barcelona;Residentes en España;Abril;77.597
Barcelona;Residentes en España;Mayo;71.190
Barcelona;Residentes en España;Junio;74.487
Barcelona;Residentes en España;Julio;37.741
Barcelona;Residentes en España;Agosto;39.038
Barcelona;Residentes en España;Septiembre;77.262
Barcelona;Residentes en España;Octubre;77.234
Barcelona;Residentes en España;Noviembre;72.259
Barcelona;Residentes en España;Diciembre;80.749
Barcelona;No residentes en España;Enero;61.405
Barcelona;No residentes en España;Febrero;64.228
Barcelona;No residentes en España;Marzo;73.234
Barcelona;No residentes en España;Abril;112.477
Barcelona;No residentes en España;Mayo;115.080
Barcelona;No residentes en España;Junio;120.513
Barcelona;No residentes en España;Julio;130.752
Barcelona;No residentes en España;Agosto;128.155
Barcelona;No residentes en España;Septiembre;117.367
Barcelona;No residentes en España;Octubre;99.631
Barcelona;No residentes en España;Noviembre;71.912
Barcelona;No residentes en España;Diciembre;65.852
Barcelona;Unión Europea (sin España);Enero;36.806
Barcelona;Unión Europea (sin España);Febrero;43.266
Barcelona;Unión Europea (sin España);Marzo;46.181
Barcelona;Unión Europea (sin España);Abril;77.725
Barcelona;Unión Europea (sin España);Mayo;75.306
Barcelona;Unión Europea (sin España);Junio;75.219
Barcelona;Unión Europea (sin España);Julio;82.682
Barcelona;Unión Europea (sin España);Agosto;87.761
Barcelona;Unión Europea (sin España);Septiembre;63.470
Barcelona;Unión Europea (sin España);Octubre;56.748
Barcelona;Unión Europea (sin España);Noviembre;35.651
Barcelona;Unión Europea (sin España);Diciembre;32.786
Barcelona;Alemania;Enero;2.225
Barcelona;Alemania;Febrero;3.787
Barcelona;Alemania;Marzo;4.724
Barcelona;Alemania;Abril;7.137
Barcelona;Alemania;Mayo;8.204
Barcelona;Alemania;Junio;8.624
Barcelona;Alemania;Julio;9.235
Barcelona;Alemania;Agosto;7.259
Barcelona;Alemania;Septiembre;8.241
Barcelona;Alemania;Octubre;9.137
Barcelona;Alemania;Noviembre;4.319
Barcelona;Alemania;Diciembre;2.748
Barcelona;Austria;Enero;..
Barcelona;Austria;Febrero;392
Barcelona;Austria;Marzo;..
Barcelona;Austria;Abril;920
Barcelona;Austria;Mayo;..
Barcelona;Austria;Junio;676
Barcelona;Austria;Julio;1.305
Barcelona;Austria;Agosto;942
Barcelona;Austria;Septiembre;1.261
Barcelona;Austria;Octubre;1.221
Barcelona;Austria;Noviembre;489
Barcelona;Austria;Diciembre;..
Barcelona;Bélgica;Enero;992
Barcelona;Bélgica;Febrero;411
Barcelona;Bélgica;Marzo;1.092
Barcelona;Bélgica;Abril;1.973
Barcelona;Bélgica;Mayo;2.267
Barcelona;Bélgica;Junio;1.259
Barcelona;Bélgica;Julio;3.657
Barcelona;Bélgica;Agosto;2.102
Barcelona;Bélgica;Septiembre;1.932
Barcelona;Bélgica;Octubre;1.202
Barcelona;Bélgica;Noviembre;1.605
Barcelona;Bélgica;Diciembre;951
Barcelona;Dinamarca;Enero;255
Barcelona;Dinamarca;Febrero;513
Barcelona;Dinamarca;Marzo;1.076
Barcelona;Dinamarca;Abril;1.050
Barcelona;Dinamarca;Mayo;907
Barcelona;Dinamarca;Junio;1.342
Barcelona;Dinamarca;Julio;2.955
Barcelona;Dinamarca;Agosto;838
Barcelona;Dinamarca;Septiembre;1.098
Barcelona;Dinamarca;Octubre;1.924
Barcelona;Dinamarca;Noviembre;348
Barcelona;Dinamarca;Diciembre;533
Barcelona;Finlandia;Enero;126
Barcelona;Finlandia;Febrero;423
Barcelona;Finlandia;Marzo;399
Barcelona;Finlandia;Abril;577
Barcelona;Finlandia;Mayo;1.912
Barcelona;Finlandia;Junio;1.782
Barcelona;Finlandia;Julio;1.743
Barcelona;Finlandia;Agosto;1.325
Barcelona;Finlandia;Septiembre;576
Barcelona;Finlandia;Octubre;1.036
Barcelona;Finlandia;Noviembre;735
Barcelona;Finlandia;Diciembre;383
Barcelona;Francia;Enero;7.431
Barcelona;Francia;Febrero;9.904
Barcelona;Francia;Marzo;9.099
Barcelona;Francia;Abril;21.292
Barcelona;Francia;Mayo;15.967
Barcelona;Francia;Junio;13.115
Barcelona;Francia;Julio;16.410
Barcelona;Francia;Agosto;25.667
Barcelona;Francia;Septiembre;9.877
Barcelona;Francia;Octubre;9.256
Barcelona;Francia;Noviembre;5.969
Barcelona;Francia;Diciembre;7.872
Barcelona;Grecia;Enero;294
Barcelona;Grecia;Febrero;120
Barcelona;Grecia;Marzo;177
Barcelona;Grecia;Abril;524
Barcelona;Grecia;Mayo;663
Barcelona;Grecia;Junio;317
Barcelona;Grecia;Julio;602
Barcelona;Grecia;Agosto;523
Barcelona;Grecia;Septiembre;452
Barcelona;Grecia;Octubre;797
Barcelona;Grecia;Noviembre;371
Barcelona;Grecia;Diciembre;231
Barcelona;Irlanda;Enero;341
Barcelona;Irlanda;Febrero;766
Barcelona;Irlanda;Marzo;582
Barcelona;Irlanda;Abril;1.196
Barcelona;Irlanda;Mayo;1.316
Barcelona;Irlanda;Junio;1.121
Barcelona;Irlanda;Julio;1.393
Barcelona;Irlanda;Agosto;1.235
Barcelona;Irlanda;Septiembre;1.520
Barcelona;Irlanda;Octubre;1.120
Barcelona;Irlanda;Noviembre;1.020
Barcelona;Irlanda;Diciembre;313
Barcelona;Italia;Enero;11.818
Barcelona;Italia;Febrero;9.675
Barcelona;Italia;Marzo;12.786
Barcelona;Italia;Abril;14.453
Barcelona;Italia;Mayo;13.091
Barcelona;Italia;Junio;14.661
Barcelona;Italia;Julio;8.890
Barcelona;Italia;Agosto;13.797
Barcelona;Italia;Septiembre;10.378
Barcelona;Italia;Octubre;8.480
Barcelona;Italia;Noviembre;7.456
Barcelona;Italia;Diciembre;7.796
Barcelona;Luxemburgo;Enero;..
Barcelona;Luxemburgo;Febrero;669
Barcelona;Luxemburgo;Marzo;..
Barcelona;Luxemburgo;Abril;955
Barcelona;Luxemburgo;Mayo;..
Barcelona;Luxemburgo;Junio;720
Barcelona;Luxemburgo;Julio;..
Barcelona;Luxemburgo;Agosto;592
Barcelona;Luxemburgo;Septiembre;51
Barcelona;Luxemburgo;Octubre;38
Barcelona;Luxemburgo;Noviembre;52
Barcelona;Luxemburgo;Diciembre;..
Barcelona;Países Bajos;Enero;1.443
Barcelona;Países Bajos;Febrero;1.491
Barcelona;Países Bajos;Marzo;1.503
Barcelona;Países Bajos;Abril;3.940
Barcelona;Países Bajos;Mayo;6.040
Barcelona;Países Bajos;Junio;3.694
Barcelona;Países Bajos;Julio;8.358
Barcelona;Países Bajos;Agosto;6.992
Barcelona;Países Bajos;Septiembre;4.339
Barcelona;Países Bajos;Octubre;3.882
Barcelona;Países Bajos;Noviembre;1.204
Barcelona;Países Bajos;Diciembre;1.368
Barcelona;Polonia;Enero;670
Barcelona;Polonia;Febrero;1.370
Barcelona;Polonia;Marzo;1.173
Barcelona;Polonia;Abril;1.257
Barcelona;Polonia;Mayo;1.900
Barcelona;Polonia;Junio;1.714
Barcelona;Polonia;Julio;2.859
Barcelona;Polonia;Agosto;1.829
Barcelona;Polonia;Septiembre;2.055
Barcelona;Polonia;Octubre;1.698
Barcelona;Polonia;Noviembre;1.340
Barcelona;Polonia;Diciembre;562
Barcelona;Portugal;Enero;1.619
Barcelona;Portugal;Febrero;2.221
Barcelona;Portugal;Marzo;2.832
Barcelona;Portugal;Abril;4.027
Barcelona;Portugal;Mayo;2.259
Barcelona;Portugal;Junio;2.221
Barcelona;Portugal;Julio;1.943
Barcelona;Portugal;Agosto;2.732
Barcelona;Portugal;Septiembre;1.557
Barcelona;Portugal;Octubre;1.843
Barcelona;Portugal;Noviembre;1.780
Barcelona;Portugal;Diciembre;1.807
Barcelona;Reino Unido;Enero;5.700
Barcelona;Reino Unido;Febrero;8.708
Barcelona;Reino Unido;Marzo;6.749
Barcelona;Reino Unido;Abril;13.565
Barcelona;Reino Unido;Mayo;14.426
Barcelona;Reino Unido;Junio;16.979
Barcelona;Reino Unido;Julio;15.736
Barcelona;Reino Unido;Agosto;15.833
Barcelona;Reino Unido;Septiembre;15.392
Barcelona;Reino Unido;Octubre;10.436
Barcelona;Reino Unido;Noviembre;5.185
Barcelona;Reino Unido;Diciembre;5.843
Barcelona;Republica Checa;Enero;134
Barcelona;Republica Checa;Febrero;366
Barcelona;Republica Checa;Marzo;358
Barcelona;Republica Checa;Abril;240
Barcelona;Republica Checa;Mayo;330
Barcelona;Republica Checa;Junio;525
Barcelona;Republica Checa;Julio;693
Barcelona;Republica Checa;Agosto;2.004
Barcelona;Republica Checa;Septiembre;490
Barcelona;Republica Checa;Octubre;347
Barcelona;Republica Checa;Noviembre;898
Barcelona;Republica Checa;Diciembre;121
Barcelona;Suecia;Enero;1.259
Barcelona;Suecia;Febrero;499
Barcelona;Suecia;Marzo;725
Barcelona;Suecia;Abril;2.151
Barcelona;Suecia;Mayo;2.180
Barcelona;Suecia;Junio;3.269
Barcelona;Suecia;Julio;4.472
Barcelona;Suecia;Agosto;2.052
Barcelona;Suecia;Septiembre;1.897
Barcelona;Suecia;Octubre;1.433
Barcelona;Suecia;Noviembre;923
Barcelona;Suecia;Diciembre;440
Barcelona;Resto de la UE;Enero;1.691
Barcelona;Resto de la UE;Febrero;1.949
Barcelona;Resto de la UE;Marzo;1.771
Barcelona;Resto de la UE;Abril;2.468
Barcelona;Resto de la UE;Mayo;2.738
Barcelona;Resto de la UE;Junio;3.198
Barcelona;Resto de la UE;Julio;2.425
Barcelona;Resto de la UE;Agosto;2.039
Barcelona;Resto de la UE;Septiembre;2.352
Barcelona;Resto de la UE;Octubre;2.897
Barcelona;Resto de la UE;Noviembre;1.956
Barcelona;Resto de la UE;Diciembre;1.414
Barcelona;Noruega;Enero;276
Barcelona;Noruega;Febrero;276
Barcelona;Noruega;Marzo;429
Barcelona;Noruega;Abril;1.020
Barcelona;Noruega;Mayo;1.115
Barcelona;Noruega;Junio;1.066
Barcelona;Noruega;Julio;4.089
Barcelona;Noruega;Agosto;2.028
Barcelona;Noruega;Septiembre;3.276
Barcelona;Noruega;Octubre;1.695
Barcelona;Noruega;Noviembre;702
Barcelona;Noruega;Diciembre;159
Barcelona;Rusia;Enero;2.208
Barcelona;Rusia;Febrero;1.074
Barcelona;Rusia;Marzo;2.216
Barcelona;Rusia;Abril;3.028
Barcelona;Rusia;Mayo;5.096
Barcelona;Rusia;Junio;5.326
Barcelona;Rusia;Julio;6.342
Barcelona;Rusia;Agosto;6.736
Barcelona;Rusia;Septiembre;5.824
Barcelona;Rusia;Octubre;2.680
Barcelona;Rusia;Noviembre;3.771
Barcelona;Rusia;Diciembre;1.938
Barcelona;Suiza;Enero;688
Barcelona;Suiza;Febrero;686
Barcelona;Suiza;Marzo;885
Barcelona;Suiza;Abril;2.031
Barcelona;Suiza;Mayo;1.050
Barcelona;Suiza;Junio;1.308
Barcelona;Suiza;Julio;2.213
Barcelona;Suiza;Agosto;1.520
Barcelona;Suiza;Septiembre;1.713
Barcelona;Suiza;Octubre;1.444
Barcelona;Suiza;Noviembre;622
Barcelona;Suiza;Diciembre;886
Barcelona;Resto de Europa;Enero;877
Barcelona;Resto de Europa;Febrero;964
Barcelona;Resto de Europa;Marzo;1.589
Barcelona;Resto de Europa;Abril;1.984
Barcelona;Resto de Europa;Mayo;1.767
Barcelona;Resto de Europa;Junio;2.934
Barcelona;Resto de Europa;Julio;2.352
Barcelona;Resto de Europa;Agosto;3.069
Barcelona;Resto de Europa;Septiembre;3.606
Barcelona;Resto de Europa;Octubre;2.065
Barcelona;Resto de Europa;Noviembre;2.256
Barcelona;Resto de Europa;Diciembre;1.635
