Provincias;País de residencia;Meses;Total
Balears, Illes;Alemania;Febrero;1.182
Balears, Illes;Alemania;Marzo;2.026
Balears, Illes;Alemania;Abril;12.576
Balears, Illes;Alemania;Mayo;37.394
Balears, Illes;Alemania;Junio;46.868
Balears, Illes;Alemania;Julio;59.671
Balears, Illes;Alemania;Agosto;49.831
Balears, Illes;Alemania;Septiembre;45.654
Balears, Illes;Alemania;Octubre;32.117
Balears, Illes;Alemania;Noviembre;1.749
Balears, Illes;Alemania;Diciembre;1.906
Balears, Illes;Austria;Enero;59
Balears, Illes;Austria;Febrero;52
Balears, Illes;Austria;Marzo;120
Balears, Illes;Austria;Abril;199
Balears, Illes;Austria;Mayo;407
Balears, Illes;Austria;Junio;1.052
Balears, Illes;Austria;Julio;1.166
Balears, Illes;Austria;Agosto;1.459
Balears, Illes;Austria;Septiembre;960
Balears, Illes;Austria;Octubre;240
Balears, Illes;Austria;Noviembre;72
Balears, Illes;Austria;Diciembre;66
Balears, Illes;Bélgica;Enero;51
Balears, Illes;Bélgica;Febrero;34
Balears, Illes;Bélgica;Marzo;16
Balears, Illes;Bélgica;Abril;169
Balears, Illes;Bélgica;Mayo;1.059
Balears, Illes;Bélgica;Junio;1.738
Balears, Illes;Bélgica;Julio;3.185
Balears, Illes;Bélgica;Agosto;5.883
Balears, Illes;Bélgica;Septiembre;1.641
Balears, Illes;Bélgica;Octubre;483
Balears, Illes;Bélgica;Noviembre;66
Balears, Illes;Bélgica;Diciembre;59
Balears, Illes;Dinamarca;Enero;..
Balears, Illes;Dinamarca;Febrero;..
Balears, Illes;Dinamarca;Marzo;177
Balears, Illes;Dinamarca;Abril;786
Balears, Illes;Dinamarca;Mayo;4.137
Balears, Illes;Dinamarca;Junio;3.567
Balears, Illes;Dinamarca;Julio;5.616
Balears, Illes;Dinamarca;Agosto;4.064
Balears, Illes;Dinamarca;Septiembre;3.631
Balears, Illes;Dinamarca;Octubre;2.161
Balears, Illes;Dinamarca;Noviembre;48
Balears, Illes;Dinamarca;Diciembre;17
Balears, Illes;Finlandia;Enero;..
Balears, Illes;Finlandia;Febrero;..
Balears, Illes;Finlandia;Marzo;24
Balears, Illes;Finlandia;Abril;203
Balears, Illes;Finlandia;Mayo;585
Balears, Illes;Finlandia;Junio;681
Balears, Illes;Finlandia;Julio;501
Balears, Illes;Finlandia;Agosto;687
Balears, Illes;Finlandia;Septiembre;694
Balears, Illes;Finlandia;Octubre;416
Balears, Illes;Finlandia;Noviembre;14
Balears, Illes;Finlandia;Diciembre;34
Balears, Illes;Francia;Enero;33
Balears, Illes;Francia;Febrero;28
Balears, Illes;Francia;Marzo;83
Balears, Illes;Francia;Abril;520
Balears, Illes;Francia;Mayo;5.848
Balears, Illes;Francia;Junio;6.901
Balears, Illes;Francia;Julio;8.026
Balears, Illes;Francia;Agosto;9.886
Balears, Illes;Francia;Septiembre;6.900
Balears, Illes;Francia;Octubre;2.783
Balears, Illes;Francia;Noviembre;57
Balears, Illes;Francia;Diciembre;71
Balears, Illes;Grecia;Enero;..
Balears, Illes;Grecia;Febrero;..
Balears, Illes;Grecia;Marzo;..
Balears, Illes;Grecia;Abril;37
Balears, Illes;Grecia;Mayo;76
Balears, Illes;Grecia;Junio;208
Balears, Illes;Grecia;Julio;173
Balears, Illes;Grecia;Agosto;122
Balears, Illes;Grecia;Septiembre;79
Balears, Illes;Grecia;Octubre;..
Balears, Illes;Grecia;Noviembre;..
Balears, Illes;Grecia;Diciembre;..
Balears, Illes;Irlanda;Enero;..
Balears, Illes;Irlanda;Febrero;..
Balears, Illes;Irlanda;Marzo;103
Balears, Illes;Irlanda;Abril;386
Balears, Illes;Irlanda;Mayo;6.356
Balears, Illes;Irlanda;Junio;10.060
Balears, Illes;Irlanda;Julio;11.045
Balears, Illes;Irlanda;Agosto;9.012
Balears, Illes;Irlanda;Septiembre;6.800
Balears, Illes;Irlanda;Octubre;2.869
Balears, Illes;Irlanda;Noviembre;16
Balears, Illes;Irlanda;Diciembre;..
Balears, Illes;Italia;Enero;33
Balears, Illes;Italia;Febrero;44
Balears, Illes;Italia;Marzo;56
Balears, Illes;Italia;Abril;366
Balears, Illes;Italia;Mayo;6.193
Balears, Illes;Italia;Junio;15.128
Balears, Illes;Italia;Julio;18.338
Balears, Illes;Italia;Agosto;23.795
Balears, Illes;Italia;Septiembre;12.766
Balears, Illes;Italia;Octubre;1.639
Balears, Illes;Italia;Noviembre;37
Balears, Illes;Italia;Diciembre;106
Balears, Illes;Luxemburgo;Enero;..
Balears, Illes;Luxemburgo;Febrero;..
Balears, Illes;Luxemburgo;Marzo;..
Balears, Illes;Luxemburgo;Abril;35
Balears, Illes;Luxemburgo;Mayo;255
Balears, Illes;Luxemburgo;Junio;507
Balears, Illes;Luxemburgo;Julio;627
Balears, Illes;Luxemburgo;Agosto;666
Balears, Illes;Luxemburgo;Septiembre;314
Balears, Illes;Luxemburgo;Octubre;73
Balears, Illes;Luxemburgo;Noviembre;16
Balears, Illes;Luxemburgo;Diciembre;12
Balears, Illes;Países Bajos;Enero;30
Balears, Illes;Países Bajos;Febrero;82
Balears, Illes;Países Bajos;Marzo;30
Balears, Illes;Países Bajos;Abril;1.059
Balears, Illes;Países Bajos;Mayo;6.638
Balears, Illes;Países Bajos;Junio;7.331
Balears, Illes;Países Bajos;Julio;9.591
Balears, Illes;Países Bajos;Agosto;9.096
Balears, Illes;Países Bajos;Septiembre;7.261
Balears, Illes;Países Bajos;Octubre;4.027
Balears, Illes;Países Bajos;Noviembre;62
Balears, Illes;Países Bajos;Diciembre;81
Balears, Illes;Polonia;Enero;20
Balears, Illes;Polonia;Febrero;24
Balears, Illes;Polonia;Marzo;22
Balears, Illes;Polonia;Abril;321
Balears, Illes;Polonia;Mayo;732
Balears, Illes;Polonia;Junio;1.233
Balears, Illes;Polonia;Julio;976
Balears, Illes;Polonia;Agosto;1.115
Balears, Illes;Polonia;Septiembre;1.181
Balears, Illes;Polonia;Octubre;370
Balears, Illes;Polonia;Noviembre;78
Balears, Illes;Polonia;Diciembre;12
Balears, Illes;Portugal;Enero;56
Balears, Illes;Portugal;Febrero;12
Balears, Illes;Portugal;Marzo;19
Balears, Illes;Portugal;Abril;108
Balears, Illes;Portugal;Mayo;245
Balears, Illes;Portugal;Junio;650
Balears, Illes;Portugal;Julio;991
Balears, Illes;Portugal;Agosto;988
Balears, Illes;Portugal;Septiembre;1.651
Balears, Illes;Portugal;Octubre;134
Balears, Illes;Portugal;Noviembre;..
Balears, Illes;Portugal;Diciembre;..
Balears, Illes;Reino Unido;Enero;382
Balears, Illes;Reino Unido;Febrero;442
Balears, Illes;Reino Unido;Marzo;1.170
Balears, Illes;Reino Unido;Abril;9.593
Balears, Illes;Reino Unido;Mayo;47.341
Balears, Illes;Reino Unido;Junio;82.223
Balears, Illes;Reino Unido;Julio;105.000
Balears, Illes;Reino Unido;Agosto;105.321
Balears, Illes;Reino Unido;Septiembre;78.617
Balears, Illes;Reino Unido;Octubre;28.844
Balears, Illes;Reino Unido;Noviembre;924
Balears, Illes;Reino Unido;Diciembre;666
Balears, Illes;Republica Checa;Enero;18
Balears, Illes;Republica Checa;Febrero;..
Balears, Illes;Republica Checa;Marzo;39
Balears, Illes;Republica Checa;Abril;78
Balears, Illes;Republica Checa;Mayo;527
Balears, Illes;Republica Checa;Junio;421
Balears, Illes;Republica Checa;Julio;816
Balears, Illes;Republica Checa;Agosto;150
Balears, Illes;Republica Checa;Septiembre;404
Balears, Illes;Republica Checa;Octubre;439
Balears, Illes;Republica Checa;Noviembre;16
Balears, Illes;Republica Checa;Diciembre;..
Balears, Illes;Suecia;Enero;173
Balears, Illes;Suecia;Febrero;44
Balears, Illes;Suecia;Marzo;223
Balears, Illes;Suecia;Abril;1.272
Balears, Illes;Suecia;Mayo;4.339
Balears, Illes;Suecia;Junio;6.514
Balears, Illes;Suecia;Julio;6.743
Balears, Illes;Suecia;Agosto;6.228
Balears, Illes;Suecia;Septiembre;6.294
Balears, Illes;Suecia;Octubre;1.227
Balears, Illes;Suecia;Noviembre;57
Balears, Illes;Suecia;Diciembre;45
Balears, Illes;Resto de la UE;Enero;39
Balears, Illes;Resto de la UE;Febrero;..
Balears, Illes;Resto de la UE;Marzo;..
Balears, Illes;Resto de la UE;Abril;151
Balears, Illes;Resto de la UE;Mayo;957
Balears, Illes;Resto de la UE;Junio;1.426
Balears, Illes;Resto de la UE;Julio;1.598
Balears, Illes;Resto de la UE;Agosto;1.004
Balears, Illes;Resto de la UE;Septiembre;1.221
Balears, Illes;Resto de la UE;Octubre;706
Balears, Illes;Resto de la UE;Noviembre;42
Balears, Illes;Resto de la UE;Diciembre;29
Balears, Illes;Noruega;Enero;50
Balears, Illes;Noruega;Febrero;38
Balears, Illes;Noruega;Marzo;12
Balears, Illes;Noruega;Abril;266
Balears, Illes;Noruega;Mayo;2.008
Balears, Illes;Noruega;Junio;3.629
Balears, Illes;Noruega;Julio;5.621
Balears, Illes;Noruega;Agosto;3.727
Balears, Illes;Noruega;Septiembre;3.051
Balears, Illes;Noruega;Octubre;732
Balears, Illes;Noruega;Noviembre;..
Balears, Illes;Noruega;Diciembre;..
Balears, Illes;Rusia;Enero;83
Balears, Illes;Rusia;Febrero;..
Balears, Illes;Rusia;Marzo;..
Balears, Illes;Rusia;Abril;97
Balears, Illes;Rusia;Mayo;1.040
Balears, Illes;Rusia;Junio;1.585
Balears, Illes;Rusia;Julio;959
Balears, Illes;Rusia;Agosto;1.993
Balears, Illes;Rusia;Septiembre;963
Balears, Illes;Rusia;Octubre;611
Balears, Illes;Rusia;Noviembre;14
Balears, Illes;Rusia;Diciembre;45
Balears, Illes;Suiza;Enero;107
Balears, Illes;Suiza;Febrero;106
Balears, Illes;Suiza;Marzo;69
Balears, Illes;Suiza;Abril;763
Balears, Illes;Suiza;Mayo;1.001
Balears, Illes;Suiza;Junio;1.673
Balears, Illes;Suiza;Julio;2.544
Balears, Illes;Suiza;Agosto;2.332
Balears, Illes;Suiza;Septiembre;2.142
Balears, Illes;Suiza;Octubre;1.248
Balears, Illes;Suiza;Noviembre;84
Balears, Illes;Suiza;Diciembre;74
Balears, Illes;Resto de Europa;Enero;..
Balears, Illes;Resto de Europa;Febrero;64
Balears, Illes;Resto de Europa;Marzo;..
Balears, Illes;Resto de Europa;Abril;88
Balears, Illes;Resto de Europa;Mayo;524
Balears, Illes;Resto de Europa;Junio;1.035
Balears, Illes;Resto de Europa;Julio;1.183
Balears, Illes;Resto de Europa;Agosto;740
Balears, Illes;Resto de Europa;Septiembre;658
Balears, Illes;Resto de Europa;Octubre;123
Balears, Illes;Resto de Europa;Noviembre;11
Balears, Illes;Resto de Europa;Diciembre;15
Balears, Illes;Estados Unidos;Enero;33
Balears, Illes;Estados Unidos;Febrero;26
Balears, Illes;Estados Unidos;Marzo;76
Balears, Illes;Estados Unidos;Abril;212
Balears, Illes;Estados Unidos;Mayo;954
Balears, Illes;Estados Unidos;Junio;1.020
Balears, Illes;Estados Unidos;Julio;2.068
Balears, Illes;Estados Unidos;Agosto;1.754
Balears, Illes;Estados Unidos;Septiembre;839
Balears, Illes;Estados Unidos;Octubre;190
Balears, Illes;Estados Unidos;Noviembre;100
Balears, Illes;Estados Unidos;Diciembre;141
Balears, Illes;Resto de América;Enero;23
Balears, Illes;Resto de América;Febrero;16
Balears, Illes;Resto de América;Marzo;37
Balears, Illes;Resto de América;Abril;113
Balears, Illes;Resto de América;Mayo;567
Balears, Illes;Resto de América;Junio;609
Balears, Illes;Resto de América;Julio;854
Balears, Illes;Resto de América;Agosto;1.858
Balears, Illes;Resto de América;Septiembre;748
Balears, Illes;Resto de América;Octubre;286
Balears, Illes;Resto de América;Noviembre;35
Balears, Illes;Resto de América;Diciembre;94
Balears, Illes;Países Africanos;Enero;..
Balears, Illes;Países Africanos;Febrero;..
Balears, Illes;Países Africanos;Marzo;16
Balears, Illes;Países Africanos;Abril;26
Balears, Illes;Países Africanos;Mayo;218
Balears, Illes;Países Africanos;Junio;348
Balears, Illes;Países Africanos;Julio;311
Balears, Illes;Países Africanos;Agosto;678
Balears, Illes;Países Africanos;Septiembre;195
Balears, Illes;Países Africanos;Octubre;43
Balears, Illes;Países Africanos;Noviembre;..
Balears, Illes;Países Africanos;Diciembre;..
Balears, Illes;Resto del mundo;Enero;123
Balears, Illes;Resto del mundo;Febrero;170
Balears, Illes;Resto del mundo;Marzo;364
Balears, Illes;Resto del mundo;Abril;597
Balears, Illes;Resto del mundo;Mayo;783
Balears, Illes;Resto del mundo;Junio;1.928
Balears, Illes;Resto del mundo;Julio;2.612
Balears, Illes;Resto del mundo;Agosto;3.237
Balears, Illes;Resto del mundo;Septiembre;1.916
Balears, Illes;Resto del mundo;Octubre;571
Balears, Illes;Resto del mundo;Noviembre;240
Balears, Illes;Resto del mundo;Diciembre;274
Barcelona;Total;Enero;16.327
Barcelona;Total;Febrero;18.065
Barcelona;Total;Marzo;21.616
Barcelona;Total;Abril;30.055
Barcelona;Total;Mayo;31.437
Barcelona;Total;Junio;29.298
Barcelona;Total;Julio;32.606
Barcelona;Total;Agosto;31.825
Barcelona;Total;Septiembre;31.692
Barcelona;Total;Octubre;30.323
Barcelona;Total;Noviembre;17.473
Barcelona;Total;Diciembre;17.693
Barcelona;Residentes en España;Enero;5.817
Barcelona;Residentes en España;Febrero;7.022
Barcelona;Residentes en España;Marzo;8.394
Barcelona;Residentes en España;Abril;10.757
Barcelona;Residentes en España;Mayo;10.220
Barcelona;Residentes en España;Junio;7.990
Barcelona;Residentes en España;Julio;6.636
Barcelona;Residentes en España;Agosto;6.693
Barcelona;Residentes en España;Septiembre;8.812
Barcelona;Residentes en España;Octubre;9.575
Barcelona;Residentes en España;Noviembre;6.091
Barcelona;Residentes en España;Diciembre;6.441
Barcelona;No residentes en España;Enero;10.510
Barcelona;No residentes en España;Febrero;11.043
Barcelona;No residentes en España;Marzo;13.222
Barcelona;No residentes en España;Abril;19.297
Barcelona;No residentes en España;Mayo;21.217
Barcelona;No residentes en España;Junio;21.308
Barcelona;No residentes en España;Julio;25.970
Barcelona;No residentes en España;Agosto;25.132
Barcelona;No residentes en España;Septiembre;22.880
Barcelona;No residentes en España;Octubre;20.748
Barcelona;No residentes en España;Noviembre;11.382
Barcelona;No residentes en España;Diciembre;11.252
Barcelona;Unión Europea (sin España);Enero;5.731
Barcelona;Unión Europea (sin España);Febrero;7.542
Barcelona;Unión Europea (sin España);Marzo;8.266
Barcelona;Unión Europea (sin España);Abril;13.337
Barcelona;Unión Europea (sin España);Mayo;14.195
Barcelona;Unión Europea (sin España);Junio;12.279
Barcelona;Unión Europea (sin España);Julio;14.771
Barcelona;Unión Europea (sin España);Agosto;17.319
Barcelona;Unión Europea (sin España);Septiembre;12.396
Barcelona;Unión Europea (sin España);Octubre;13.302
Barcelona;Unión Europea (sin España);Noviembre;6.802
Barcelona;Unión Europea (sin España);Diciembre;6.932
Barcelona;Alemania;Enero;769
Barcelona;Alemania;Febrero;1.049
Barcelona;Alemania;Marzo;1.298
Barcelona;Alemania;Abril;1.509
Barcelona;Alemania;Mayo;1.659
Barcelona;Alemania;Junio;1.533
Barcelona;Alemania;Julio;1.398
Barcelona;Alemania;Agosto;1.743
Barcelona;Alemania;Septiembre;1.851
Barcelona;Alemania;Octubre;1.809
Barcelona;Alemania;Noviembre;797
Barcelona;Alemania;Diciembre;729
Barcelona;Austria;Enero;16
Barcelona;Austria;Febrero;102
Barcelona;Austria;Marzo;228
Barcelona;Austria;Abril;199
Barcelona;Austria;Mayo;157
Barcelona;Austria;Junio;141
Barcelona;Austria;Julio;201
Barcelona;Austria;Agosto;271
Barcelona;Austria;Septiembre;280
Barcelona;Austria;Octubre;351
Barcelona;Austria;Noviembre;100
Barcelona;Austria;Diciembre;82
Barcelona;Bélgica;Enero;207
Barcelona;Bélgica;Febrero;214
Barcelona;Bélgica;Marzo;196
Barcelona;Bélgica;Abril;615
Barcelona;Bélgica;Mayo;341
Barcelona;Bélgica;Junio;295
Barcelona;Bélgica;Julio;616
Barcelona;Bélgica;Agosto;663
Barcelona;Bélgica;Septiembre;393
Barcelona;Bélgica;Octubre;324
Barcelona;Bélgica;Noviembre;550
Barcelona;Bélgica;Diciembre;233
Barcelona;Dinamarca;Enero;64
Barcelona;Dinamarca;Febrero;88
Barcelona;Dinamarca;Marzo;286
Barcelona;Dinamarca;Abril;254
Barcelona;Dinamarca;Mayo;303
Barcelona;Dinamarca;Junio;318
Barcelona;Dinamarca;Julio;697
Barcelona;Dinamarca;Agosto;281
Barcelona;Dinamarca;Septiembre;263
Barcelona;Dinamarca;Octubre;296
Barcelona;Dinamarca;Noviembre;208
Barcelona;Dinamarca;Diciembre;25
Barcelona;Finlandia;Enero;82
Barcelona;Finlandia;Febrero;126
Barcelona;Finlandia;Marzo;163
Barcelona;Finlandia;Abril;392
Barcelona;Finlandia;Mayo;192
Barcelona;Finlandia;Junio;434
Barcelona;Finlandia;Julio;326
Barcelona;Finlandia;Agosto;179
Barcelona;Finlandia;Septiembre;358
Barcelona;Finlandia;Octubre;334
Barcelona;Finlandia;Noviembre;76
Barcelona;Finlandia;Diciembre;24
Barcelona;Francia;Enero;1.671
Barcelona;Francia;Febrero;2.825
Barcelona;Francia;Marzo;1.426
Barcelona;Francia;Abril;3.945
Barcelona;Francia;Mayo;4.048
Barcelona;Francia;Junio;2.825
Barcelona;Francia;Julio;4.140
Barcelona;Francia;Agosto;5.552
Barcelona;Francia;Septiembre;2.060
Barcelona;Francia;Octubre;3.438
Barcelona;Francia;Noviembre;1.505
Barcelona;Francia;Diciembre;2.714
Barcelona;Grecia;Enero;22
Barcelona;Grecia;Febrero;14
Barcelona;Grecia;Marzo;94
Barcelona;Grecia;Abril;58
Barcelona;Grecia;Mayo;26
Barcelona;Grecia;Junio;12
Barcelona;Grecia;Julio;52
Barcelona;Grecia;Agosto;81
Barcelona;Grecia;Septiembre;120
Barcelona;Grecia;Octubre;..
Barcelona;Grecia;Noviembre;..
Barcelona;Grecia;Diciembre;30
Barcelona;Irlanda;Enero;78
Barcelona;Irlanda;Febrero;138
Barcelona;Irlanda;Marzo;97
Barcelona;Irlanda;Abril;306
Barcelona;Irlanda;Mayo;768
Barcelona;Irlanda;Junio;386
Barcelona;Irlanda;Julio;227
Barcelona;Irlanda;Agosto;270
Barcelona;Irlanda;Septiembre;346
Barcelona;Irlanda;Octubre;208
Barcelona;Irlanda;Noviembre;175
Barcelona;Irlanda;Diciembre;30
Barcelona;Italia;Enero;998
Barcelona;Italia;Febrero;701
Barcelona;Italia;Marzo;1.146
Barcelona;Italia;Abril;1.828
Barcelona;Italia;Mayo;1.614
Barcelona;Italia;Junio;1.666
Barcelona;Italia;Julio;1.928
Barcelona;Italia;Agosto;2.537
Barcelona;Italia;Septiembre;1.854
Barcelona;Italia;Octubre;1.356
Barcelona;Italia;Noviembre;1.114
Barcelona;Italia;Diciembre;1.095
Barcelona;Luxemburgo;Enero;..
Barcelona;Luxemburgo;Febrero;..
Barcelona;Luxemburgo;Marzo;..
Barcelona;Luxemburgo;Abril;..
Barcelona;Luxemburgo;Mayo;..
Barcelona;Luxemburgo;Junio;12
Barcelona;Luxemburgo;Julio;43
Barcelona;Luxemburgo;Agosto;83
Barcelona;Luxemburgo;Septiembre;25
Barcelona;Luxemburgo;Octubre;..
Barcelona;Luxemburgo;Noviembre;..
Barcelona;Luxemburgo;Diciembre;..
Barcelona;Países Bajos;Enero;377
Barcelona;Países Bajos;Febrero;435
Barcelona;Países Bajos;Marzo;396
Barcelona;Países Bajos;Abril;1.016
Barcelona;Países Bajos;Mayo;1.338
Barcelona;Países Bajos;Junio;662
Barcelona;Países Bajos;Julio;699
Barcelona;Países Bajos;Agosto;1.256
Barcelona;Países Bajos;Septiembre;711
Barcelona;Países Bajos;Octubre;1.020
Barcelona;Países Bajos;Noviembre;386
Barcelona;Países Bajos;Diciembre;317
Barcelona;Polonia;Enero;230
Barcelona;Polonia;Febrero;174
Barcelona;Polonia;Marzo;313
Barcelona;Polonia;Abril;266
Barcelona;Polonia;Mayo;291
Barcelona;Polonia;Junio;258
Barcelona;Polonia;Julio;340
Barcelona;Polonia;Agosto;278
Barcelona;Polonia;Septiembre;315
Barcelona;Polonia;Octubre;240
Barcelona;Polonia;Noviembre;169
Barcelona;Polonia;Diciembre;160
Barcelona;Portugal;Enero;298
Barcelona;Portugal;Febrero;185
Barcelona;Portugal;Marzo;448
Barcelona;Portugal;Abril;272
Barcelona;Portugal;Mayo;329
Barcelona;Portugal;Junio;354
Barcelona;Portugal;Julio;250
Barcelona;Portugal;Agosto;402
Barcelona;Portugal;Septiembre;373
Barcelona;Portugal;Octubre;294
Barcelona;Portugal;Noviembre;264
Barcelona;Portugal;Diciembre;242
Barcelona;Reino Unido;Enero;627
Barcelona;Reino Unido;Febrero;931
Barcelona;Reino Unido;Marzo;1.477
Barcelona;Reino Unido;Abril;1.893
Barcelona;Reino Unido;Mayo;2.060
Barcelona;Reino Unido;Junio;2.170
Barcelona;Reino Unido;Julio;2.631
Barcelona;Reino Unido;Agosto;2.728
Barcelona;Reino Unido;Septiembre;2.203
Barcelona;Reino Unido;Octubre;2.019
Barcelona;Reino Unido;Noviembre;1.145
Barcelona;Reino Unido;Diciembre;751
Barcelona;Republica Checa;Enero;53
Barcelona;Republica Checa;Febrero;36
Barcelona;Republica Checa;Marzo;196
Barcelona;Republica Checa;Abril;46
Barcelona;Republica Checa;Mayo;85
Barcelona;Republica Checa;Junio;56
Barcelona;Republica Checa;Julio;126
Barcelona;Republica Checa;Agosto;56
Barcelona;Republica Checa;Septiembre;184
Barcelona;Republica Checa;Octubre;84
Barcelona;Republica Checa;Noviembre;50
Barcelona;Republica Checa;Diciembre;28
Barcelona;Suecia;Enero;132
Barcelona;Suecia;Febrero;212
Barcelona;Suecia;Marzo;202
Barcelona;Suecia;Abril;392
Barcelona;Suecia;Mayo;497
Barcelona;Suecia;Junio;770
Barcelona;Suecia;Julio;780
Barcelona;Suecia;Agosto;362
Barcelona;Suecia;Septiembre;403
Barcelona;Suecia;Octubre;767
Barcelona;Suecia;Noviembre;143
Barcelona;Suecia;Diciembre;160
Barcelona;Resto de la UE;Enero;109
Barcelona;Resto de la UE;Febrero;309
Barcelona;Resto de la UE;Marzo;299
Barcelona;Resto de la UE;Abril;344
Barcelona;Resto de la UE;Mayo;483
Barcelona;Resto de la UE;Junio;387
Barcelona;Resto de la UE;Julio;317
Barcelona;Resto de la UE;Agosto;576
Barcelona;Resto de la UE;Septiembre;659
Barcelona;Resto de la UE;Octubre;693
Barcelona;Resto de la UE;Noviembre;114
Barcelona;Resto de la UE;Diciembre;310
Barcelona;Noruega;Enero;41
Barcelona;Noruega;Febrero;69
Barcelona;Noruega;Marzo;265
Barcelona;Noruega;Abril;154
Barcelona;Noruega;Mayo;243
Barcelona;Noruega;Junio;390
Barcelona;Noruega;Julio;733
Barcelona;Noruega;Agosto;274
Barcelona;Noruega;Septiembre;724
Barcelona;Noruega;Octubre;252
Barcelona;Noruega;Noviembre;178
Barcelona;Noruega;Diciembre;52
Barcelona;Rusia;Enero;617
Barcelona;Rusia;Febrero;216
Barcelona;Rusia;Marzo;421
Barcelona;Rusia;Abril;429
Barcelona;Rusia;Mayo;652
Barcelona;Rusia;Junio;985
Barcelona;Rusia;Julio;944
Barcelona;Rusia;Agosto;841
Barcelona;Rusia;Septiembre;934
Barcelona;Rusia;Octubre;453
Barcelona;Rusia;Noviembre;730
Barcelona;Rusia;Diciembre;323
Barcelona;Suiza;Enero;145
Barcelona;Suiza;Febrero;249
Barcelona;Suiza;Marzo;231
Barcelona;Suiza;Abril;748
Barcelona;Suiza;Mayo;375
Barcelona;Suiza;Junio;419
Barcelona;Suiza;Julio;536
Barcelona;Suiza;Agosto;288
Barcelona;Suiza;Septiembre;734
Barcelona;Suiza;Octubre;715
Barcelona;Suiza;Noviembre;264
Barcelona;Suiza;Diciembre;345
Barcelona;Resto de Europa;Enero;525
Barcelona;Resto de Europa;Febrero;136
Barcelona;Resto de Europa;Marzo;289
Barcelona;Resto de Europa;Abril;549
Barcelona;Resto de Europa;Mayo;444
Barcelona;Resto de Europa;Junio;426
Barcelona;Resto de Europa;Julio;831
Barcelona;Resto de Europa;Agosto;367
Barcelona;Resto de Europa;Septiembre;500
Barcelona;Resto de Europa;Octubre;395
Barcelona;Resto de Europa;Noviembre;537
Barcelona;Resto de Europa;Diciembre;360
Barcelona;Estados Unidos;Enero;543
Barcelona;Estados Unidos;Febrero;522
Barcelona;Estados Unidos;Marzo;1.012
Barcelona;Estados Unidos;Abril;1.185
Barcelona;Estados Unidos;Mayo;1.452
Barcelona;Estados Unidos;Junio;2.337
Barcelona;Estados Unidos;Julio;2.576
Barcelona;Estados Unidos;Agosto;1.674
Barcelona;Estados Unidos;Septiembre;2.056
Barcelona;Estados Unidos;Octubre;1.092
Barcelona;Estados Unidos;Noviembre;645
Barcelona;Estados Unidos;Diciembre;1.014
Barcelona;Resto de América;Enero;1.033
Barcelona;Resto de América;Febrero;523
Barcelona;Resto de América;Marzo;739
Barcelona;Resto de América;Abril;616
Barcelona;Resto de América;Mayo;1.334
Barcelona;Resto de América;Junio;1.488
Barcelona;Resto de América;Julio;1.695
Barcelona;Resto de América;Agosto;1.188
Barcelona;Resto de América;Septiembre;1.868
Barcelona;Resto de América;Octubre;1.344
